@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute Class {1,2}

@data
1156.668379,389.613917,237.110654,238.186084,1
955.418451,508.26061,431.102769,257.395914,1
1236.180769,431.03903,257.025255,225.696093,1
1250.911862,430.002224,247.529286,218.847737,1
1125.420624,355.152861,218.210169,232.483827,1
1137.345967,353.032658,192.703989,232.951134,1
874.916713,321.237748,171.138225,227.568267,1
1190.434883,373.791287,211.410138,224.229046,1
840.95622,315.050862,158.301303,242.930172,1
1012.462505,403.252951,253.926096,255.652778,1
1454.730248,403.9527,223.125903,257.453418,1
1268.408173,422.802782,286.086296,227.987596,1
1235.175834,374.737506,212.537183,190.438293,1
1246.066276,437.198549,261.212661,216.265423,1
1469.64511,408.763991,235.028209,227.120358,1
1457.167416,431.693399,214.597804,225.917449,1
1116.153805,362.202308,231.883844,225.352454,2
1547.530932,413.329677,232.474474,232.672794,1
872.953607,450.910503,290.889966,197.001207,1
1789.953786,445.902451,257.887816,206.38338,1
732.561363,320.204926,216.331414,225.184792,2
849.282188,345.832869,164.693437,234.710898,1
1363.123986,392.64847,222.458197,216.428755,1
1525.194404,373.628128,214.899701,183.566382,1
1202.967136,418.579003,278.288776,220.713849,1
1199.156451,384.082267,196.616692,219.347954,1
1302.344764,365.305277,240.838027,239.711848,2
1211.884427,421.183661,245.032189,195.095951,1
1186.728294,470.935435,279.6881,220.902296,1
815.340055,307.45426,164.605795,226.470839,1
1042.496613,488.289891,335.724101,228.796637,1
1160.631484,356.330136,209.536578,230.42182,1
987.26896,375.855025,198.450068,190.674372,1
990.155596,360.843861,185.539015,207.214591,1
1070.238351,353.549675,221.139587,237.648456,2
1157.810667,363.358105,205.728665,212.416113,1
591.934599,325.926755,189.250453,225.952436,1
1023.209015,371.93245,223.945163,225.956593,1
485.989554,289.939416,131.801099,228.708129,1
1526.869298,614.744842,646.467179,185.162813,1
1100.482036,377.114746,227.174225,228.610961,1
1188.651563,374.689701,233.807806,219.947589,1
757.153713,326.202844,180.469302,206.145223,1
1226.442487,366.51702,216.972619,248.544614,1
672.619588,321.324696,170.535298,232.845133,1
1081.095365,360.689015,222.047528,200.724597,1
1450.532796,396.878485,245.80832,209.758801,1
2621.280323,979.268618,1095.30511,213.016442,1
1209.837489,344.389378,183.340522,184.219885,1
945.605171,340.552712,200.892606,206.795435,1
1215.033642,361.3491,211.430749,247.988106,1
1035.881738,399.410916,227.409957,177.333077,1
1517.276507,900.552451,715.087741,195.329432,1
1184.355384,390.341205,223.658162,193.031866,1
1076.845952,395.77361,240.261601,238.647849,1
983.3618,411.261435,246.384574,238.500279,1
1616.296466,611.493956,511.250996,222.357045,1
1453.190628,398.371686,190.603531,154.304076,1
879.586149,346.156762,214.422867,202.55728,1
1001.333213,354.377595,237.487722,230.678857,1
1146.151367,507.590826,362.816147,217.956077,1
1579.07608,434.467625,247.708553,237.576749,1
1192.420852,365.46272,205.152931,241.160362,1
1248.580348,382.313323,221.773171,233.599614,1
1096.661652,384.332894,219.034106,252.281168,1
1266.038208,855.77582,682.678992,232.372629,1
1117.204467,376.581967,224.255893,232.302308,1
1410.46665,477.46873,327.432254,258.147797,1
1182.63234,334.883017,179.721576,197.356278,1
932.954445,377.031434,214.121663,230.133434,1
1066.213931,384.78877,210.34458,180.551921,1
1423.498254,407.774297,213.124868,189.288905,1
1176.30308,398.227406,313.053807,201.767291,2
743.049796,318.120056,175.874864,224.023971,1
1733.205393,422.812828,229.744242,169.428171,1
1086.824296,514.042542,347.561456,235.691412,1
1151.380774,377.608727,226.930179,243.39107,1
1477.942153,415.608363,248.543402,207.781145,1
1068.824651,506.296291,341.079602,216.578577,1
1312.574949,416.146164,233.569303,219.894416,1
842.361952,386.200565,290.233345,222.332277,1
939.65523,352.030493,219.211988,219.659549,2
776.176654,328.722632,169.611249,236.392719,1
1408.899664,375.731357,192.825579,233.17734,1
815.720586,351.30511,214.264038,214.002325,1
1250.155821,389.422699,218.315651,243.395227,1
1182.873442,425.635205,293.15722,209.628031,1
1286.137445,372.809041,193.654539,204.797861,1
1563.064829,421.110395,239.155167,239.339457,1
1241.609709,356.098907,202.986309,229.212676,1
853.393384,354.383484,200.573042,219.266027,1
1101.751283,404.298244,233.878994,204.005621,1
958.123222,412.684661,270.47411,233.89285,1
669.841725,315.233247,173.502993,200.350301,1
1044.210131,350.956795,205.333411,199.007095,2
1345.308631,372.390924,216.436896,237.229126,1
1145.231994,358.188107,204.907673,182.03854,1
1012.967745,357.446962,201.08954,212.292098,1
1059.322274,366.155541,206.706407,206.005793,1
1314.559879,392.509387,249.596142,203.891652,1
1208.971464,389.8351,226.598838,230.687517,1
1051.35484,568.112665,398.371686,317.45235,1
1206.002209,383.772922,244.944027,169.725564,1
1348.427361,396.345879,236.663958,223.611223,1
1017.496018,441.058424,289.620026,248.076441,1
1357.214748,401.020684,248.329667,238.144169,1
922.877373,324.912293,176.746778,226.01964,1
850.925558,363.46428,208.212599,190.049448,1
1172.021104,379.60786,196.643712,210.317907,1
1371.297187,435.448312,252.680232,196.073521,1
1204.171258,353.486801,207.776988,245.577438,1
968.990282,354.665116,224.838555,202.354803,1
1080.040546,397.920833,249.549031,233.094375,1
1027.106129,599.289579,375.855025,88.334591,1
713.060549,331.78663,172.480391,241.841058,1
540.601636,324.835217,169.883181,230.220036,1
1138.406328,352.953503,191.256861,218.459931,1
879.426108,345.270645,209.233643,242.863314,1
1069.293864,342.574881,197.640854,209.871904,1
960.875797,366.205077,232.82123,239.172661,1
724.516853,433.012702,266.065174,232.616675,1
1154.219432,392.69437,224.074374,229.183924,1
633.545734,424.288362,274.657705,231.877263,1
1477.686676,379.133624,225.977205,207.726239,1
987.49482,349.573059,183.417599,238.162875,1
1418.677956,378.677575,206.816739,184.213649,1
1322.307862,378.415516,216.588797,239.813693,1
1187.46251,377.429633,243.043621,217.334791,1
1182.503476,556.746081,421.72025,189.185328,1
1259.200937,355.070416,167.468528,226.053069,1
1279.828103,402.780621,209.981369,253.558382,1
782.02094,353.338365,192.643714,203.090578,1
889.841102,326.491577,214.608889,237.114984,1
740.338791,345.355862,175.062186,203.454828,1
777.024666,356.669272,202.38598,219.050041,1
998.208247,375.216938,217.312967,236.459403,1
1134.060266,414.393156,223.272607,266.411065,1
480.817304,436.823214,243.669757,213.161241,1
1508.616253,779.422863,483.242175,0,1
1112.780636,404.310195,235.333224,213.738187,1
1176.495511,361.673859,189.650037,214.951662,1
864.485784,490.042034,337.582938,243.939957,1
946.140894,350.956795,242.595886,223.387962,2
1463.828018,418.339287,238.836816,211.520296,1
1118.37568,413.623432,250.477583,226.716964,1
1123.498567,414.939098,236.777754,225.618497,1
1202.620553,388.973751,244.810313,226.769098,2
1122.095432,360.084183,181.565863,212.164619,1
1293.495543,396.062342,203.158128,251.707686,1
1260.252638,411.980582,223.837776,212.735503,1
1291.165242,436.004473,240.869897,165.181875,1
1461.11476,419.112994,232.889473,199.147911,1
1002.164597,424.987591,280.249285,213.879349,1
805.750036,358.188107,189.61505,233.242292,1
997.554571,481.750014,327.577746,206.55035,1
1072.13945,364.885428,218.387878,206.021901,1
1059.604598,355.031964,217.220475,229.767452,1
1088.644855,365.411798,210.964135,202.662762,1
928.60388,336.947968,167.404789,203.412047,1
1366.588087,410.496041,219.361637,286.979168,1
977.871719,379.392912,201.467127,230.703105,1
887.469925,350.946403,181.350223,222.083381,1
1256.283817,382.509738,222.176566,199.983452,1
583.102352,344.1436,194.919629,230.669157,1
1352.126156,440.870324,256.936227,200.935561,1
843.641938,356.602588,194.882043,199.880395,1
791.980232,346.843174,178.310301,220.890518,1
1101.007021,531.162305,357.189233,288.0617,1
919.9871,352.162995,207.489121,227.942736,1
827.859837,337.568562,185.834156,234.205659,1
1028.736335,384.718968,190.781066,248.428221,1
1236.684277,418.073764,258.546861,268.183646,1
1046.42525,352.738729,202.108852,230.835434,1
1709.96716,455.962375,259.808487,212.684927,1
688.490196,362.431631,179.458823,235.565838,1
694.439444,340.272639,180.187151,226.164613,1
1442.105502,389.711432,211.287682,213.345358,1
1322.750747,393.216756,218.948369,246.284634,1
822.735392,354.979829,204.107985,224.289841,1
965.741994,352.431117,191.528619,220.893809,1
612.490578,315.295601,165.228987,227.625598,1
1078.955936,359.596091,242.49075,231.644129,2
662.37087,325.546397,176.890192,238.683876,1
811.68231,341.863528,209.177871,226.922385,1
1110.308827,392.566025,232.112822,204.450585,1
1447.856604,559.31454,464.187018,222.528865,1
1009.17438,374.938078,228.154739,229.532066,1
677.809331,402.41308,236.760953,216.155091,1
1017.490129,357.369886,204.83995,220.543415,1
1071.994997,357.812772,204.362077,195.024418,1
1287.355943,374.78635,213.879523,217.676351,1
1002.421634,352.544912,222.770659,233.525655,1
1033.671814,361.152685,236.33764,230.104855,1
1540.009674,401.980067,236.656857,195.951758,1
1384.293457,390.86619,240.106409,243.195695,1
1669.696978,399.526444,224.787805,244.832656,1
1327.097329,384.861689,202.419409,169.430076,1
956.0096,366.076732,286.642111,222.341284,2
1683.841945,421.205831,221.445813,222.366918,1
1309.430411,647.787002,543.145499,200.83666,1
1088.452944,481.872643,306.947982,222.122179,1
1496.636178,387.690648,238.151963,188.297305,1
1338.442262,407.897965,221.764164,202.848438,1
1140.84419,360.266568,225.831366,239.004998,1
1588.867883,482.087417,248.454721,230.857258,1
860.829251,352.625106,207.460716,193.24283,1
1392.443449,416.370119,246.959788,207.098024,1
1374.258647,380.762445,203.928025,192.138648,1
849.867448,350.562407,247.936665,218.813789,2
761.909751,325.336819,173.032915,202.589842,1
833.746212,353.023478,195.973062,231.740604,1
790.062678,334.533316,177.273322,169.122464,1
849.570921,395.340597,226.54653,217.940662,1
990.999625,365.862478,221.720517,217.52549,1
1444.68799,429.863487,246.532145,189.098552,1
1122.519612,374.16056,220.254855,197.196929,1
931.987614,326.876439,170.969176,197.420537,1
813.486414,351.259904,228.700855,216.055325,2
1307.290808,390.526535,225.28144,233.250606,1
1429.496173,410.149631,240.728215,222.186092,1
685.20363,334.108097,172.370925,225.085372,1
640.017369,327.802913,228.954254,205.168693,1
667.994146,335.498241,169.228812,237.94966,1
830.592667,363.384259,180.164461,204.292102,1
1260.499975,384.731786,225.317467,212.749013,1
1243.762995,393.100189,203.450672,204.287425,1
1295.440809,400.037053,222.195445,189.908806,1
982.356864,373.327963,194.403131,209.731261,1
2194.665817,851.329299,911.980176,223.408227,1
1157.35635,372.321642,204.715761,228.661191,1
1085.129831,442.260641,284.594481,226.569913,1
976.876655,351.606314,249.55007,218.253817,1
603.639105,311.807597,154.682356,228.684573,1
1065.053803,544.021397,418.279358,214.528349,1
504.026785,304.989379,144.954986,216.854666,1
1224.038054,412.294776,224.992361,207.640502,1
1264.223884,378.037409,276.391834,213.524625,2
1265.696128,375.855025,203.17822,234.21657,1
789.062073,323.893501,167.762284,236.231638,1
824.456184,349.657757,197.274698,228.836647,1
1140.965606,436.112207,272.009226,235.413591,1
923.18308,338.615933,203.161246,178.360703,1
1016.969128,338.442728,199.656268,221.077753,1
1174.941688,380.032385,202.700867,204.789547,1
1068.656296,340.757267,185.88681,215.425724,1
673.872726,313.028866,179.282327,223.043977,1
1169.390985,396.832066,237.73246,235.049687,1
1391.298563,395.138466,246.570942,229.138024,1
841.117647,365.094833,217.376014,216.770315,1
1157.009939,628.734443,482.785953,216.325871,1
762.968381,309.829248,159.755706,248.170665,1
1421.893335,405.155609,232.336256,203.559271,1
579.192247,308.525014,143.206134,231.829458,1
1146.919011,381.578241,236.115591,209.346226,1
1393.449597,397.363805,246.221241,216.62465,1
1549.268352,406.522544,218.872332,200.937119,1
985.190499,438.109954,277.823721,202.653062,1
1341.040338,386.896849,209.850426,277.534122,1
648.736859,366.691957,247.675818,226.105723,1
1276.279824,414.403202,245.090212,208.243429,1
1222.82787,420.888346,255.551626,171.016461,1
1053.244334,388.766598,223.946895,181.367543,1
1316.398797,420.888346,298.64453,234.913894,1
1173.897435,380.618165,221.23381,151.229686,1
996.891542,360.15104,220.849815,213.764515,1
1003.39037,579.570874,430.572416,209.3367,1
942.865586,348.299656,187.776478,234.919263,1
1168.26827,379.36468,264.529018,235.792563,1
1096.614194,429.172052,269.159829,243.447708,1
2009.845084,777.690813,804.660229,183.705639,1
1384.962895,361.546727,193.955396,211.187743,1
1419.126904,409.011501,231.22324,242.061202,1
913.548548,329.847426,210.964135,239.64603,1
892.078392,329.847426,173.511827,208.38615,1
985.670104,373.323633,210.172068,219.557532,1
849.807173,427.501663,332.26381,203.387971,1
908.33698,420.145989,300.968077,246.237349,1
1655.191053,556.277042,400.289586,225.567748,1
1155.141057,371.935048,216.381297,246.137064,1
633.201229,459.44934,325.346865,209.536405,1
557.96787,295.685841,169.929426,219.019383,1
1442.325992,380.736291,191.177013,186.046159,1
822.724134,360.266568,203.771967,235.051073,1
1041.727929,426.084499,270.783627,208.397235,1
1326.008562,377.999477,232.451957,219.741649,1
1035.862685,420.118623,243.131956,205.126084,1
1071.944248,347.703137,191.483933,240.721287,1
1130.846792,441.855341,251.835338,241.552325,1
981.431256,364.307962,201.142541,238.793342,1
1166.423116,461.102063,358.784106,206.028829,1
1351.974082,404.59633,242.904364,218.262304,1
1163.782605,388.801066,225.865487,218.939536,1
1380.740155,404.792918,256.322389,238.082335,1
1033.423091,367.670219,220.87822,230.488158,1
876.417709,340.867599,235.831361,245.577785,2
705.417009,393.49042,239.349157,220.829896,1
867.811668,338.291173,202.140202,202.510688,1
1360.942987,433.525909,264.882876,197.401657,1
746.761235,328.347296,199.466089,235.839848,2
1127.857792,386.784093,224.474131,231.716528,1
1367.474378,418.874318,240.901421,238.762165,1
980.340757,412.905844,231.873106,213.075851,1
1375.895435,390.548878,224.687347,230.895536,1
999.925748,411.136207,276.107258,225.72727,1
744.869316,349.139527,201.41378,208.466691,1
702.196607,331.52561,186.093444,226.661884,1
946.377492,344.90397,166.884481,240.233022,1
1417.07477,439.495075,233.94256,210.98925,1
957.679817,414.826168,240.153001,192.892436,1
1073.82716,457.750025,292.711737,225.152749,1
1118.505064,355.603368,204.027098,196.887585,1
1042.694586,383.360521,182.801855,197.201259,1
789.934507,352.323037,244.567999,222.91338,2
763.743127,324.531589,175.04244,227.549214,1
780.437672,350.023046,193.116564,204.827306,1
1129.24759,375.904562,199.945347,226.202718,1
982.750559,349.271856,217.140974,235.180284,1
1259.878689,411.474997,219.410307,239.587833,1
946.388751,355.818315,262.446054,214.812752,2
1170.022491,396.626991,251.079644,230.275462,1
1257.468886,384.020432,214.456469,190.633842,1
1405.317782,432.78563,311.83046,211.117421,1
1721.745105,434.744753,232.835433,189.116912,1
1057.128285,507.490887,360.122808,184.057418,1
941.404255,338.1656,173.240934,247.996593,1
1318.833022,382.783228,222.552074,257.426051,1
1050.295691,352.422629,209.298595,230.75091,1
978.031414,361.536681,200.902305,231.301009,1
790.822183,340.247352,175.927865,239.937361,1
921.855117,378.453101,231.496211,202.123401,1
926.523514,361.256262,201.665274,188.22404,1
1020.610938,481.907111,307.510552,221.98119,1
1147.834747,349.218855,186.612886,215.396626,1
1179.760254,400.512501,237.018336,220.169119,1
564.538058,327.247098,162.842221,228.770656,1
885.707736,482.927288,332.419868,260.467013,1
1137.22455,399.903858,234.915107,235.62213,1
800.009846,335.886048,195.865501,229.933382,1
1107.357759,585.048311,466.374079,178.485411,1
595.753424,387.041129,222.514142,234.777235,1
943.861689,354.610902,203.440279,233.956243,1
1275.491568,395.375757,233.391595,230.606457,1
2841.806764,1062.946244,1276.564573,209.979117,1
1176.397823,387.700001,217.104082,204.332632,1
999.949997,450.642554,317.031809,220.327775,1
1004.50685,356.390065,196.194591,243.554576,1
1053.779711,348.488622,189.648305,157.118659,1
925.291679,383.762184,204.393427,240.120958,1
1084.081594,392.902042,241.812826,207.276425,1
1235.818251,331.784032,182.440549,261.400415,1
1560.577778,405.10001,233.974603,213.159336,1
1346.945938,379.097944,204.192336,221.561514,1
1117.750063,375.470164,209.086938,189.190524,1
1712.670545,421.075581,244.302995,199.553384,1
1105.048415,349.874263,227.317639,236.262469,1
1407.058147,429.115588,237.008983,205.060613,1
896.490965,357.142641,211.517005,229.070474,1
952.727017,319.489069,202.3865,207.647431,1
1411.967818,357.495287,215.172325,160.669363,1
998.337285,371.039058,213.42382,240.341968,1
