@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute 0.736V5-0.663V4-0.107V1-0.08V2+0.006V3 numeric
@attribute Class {1,2}

@data
-0.064329,-0.066812,0.024811,-1.945597,1
0.402503,-0.19665,-0.006361,-0.32447,2
-0.385027,0.319585,1.210861,-1.154465,1
-0.303753,-0.148255,-1.652249,0.371301,1
-1.218224,1.591624,1.158521,-1.245739,1
1.085044,-0.619643,-0.538855,0.716843,2
1.271357,-0.822395,-0.342879,-0.251941,1
-0.191843,0.743791,0.683552,-0.428125,1
-0.240862,1.866869,-0.346222,-1.280882,1
-0.375779,-0.035498,0.101287,-0.094435,1
0.46887,-0.006233,-0.343392,-1.102308,1
0.152325,-0.256198,0.957662,-0.525546,2
-0.457542,1.058533,-0.264994,0.099909,1
-0.476194,-0.516368,-0.588995,-0.752502,1
1.405397,-0.400415,-0.349659,0.147512,1
-0.621707,-1.342061,-0.982529,-0.407656,1
0.414662,0.016931,0.655842,-0.113049,1
0.498519,0.677157,-1.364217,-0.293139,1
0.729043,0.258739,-0.789255,-0.319523,1
0.560394,-0.495941,0.490492,-0.050725,2
0.266604,0.633227,0.224226,0.00531,1
1.336316,-0.781689,-0.709124,0.970205,1
0.22842,0.078331,0.611838,0.729941,1
2.194242,-1.142821,-1.303943,0.286586,1
-4.875127,1.420676,1.167351,3.425501,1
0.131158,0.074946,0.777465,0.495134,1
-0.062694,0.5362,0.789819,0.438884,1
1.076627,0.1931,-0.862155,0.649375,1
0.30259,-0.417082,1.408096,-0.129384,1
1.50354,-0.937896,-0.562388,0.400606,1
0.042311,1.111063,0.208687,0.844815,1
-0.541826,1.137395,0.823748,-0.28803,1
-9.180384,-1.983043,-1.037916,-1.754768,1
0.446754,1.457172,-0.884759,-0.68676,1
0.570624,0.595313,-0.176971,0.674634,1
0.367243,-0.382115,1.401396,-0.106429,1
-0.098755,1.341431,-1.208236,0.320891,1
-5.865171,-1.425401,-2.067172,0.167147,1
-0.099481,1.136055,-0.425535,-0.049104,1
0.064533,-0.42158,0.86603,0.464813,1
0.338122,-1.14048,-0.260205,-0.309575,1
-3.080206,-0.744746,-0.104643,-0.581733,1
-0.22435,2.502061,-1.663356,-1.579972,1
0.324461,0.878903,0.092559,1.519286,1
0.18636,0.089374,1.062663,1.254397,1
-1.192067,-0.709821,-0.742738,-0.053555,1
-0.531817,0.011902,1.157502,-1.408097,1
0.561272,-0.530511,0.572315,-0.739551,1
0.162708,-0.099072,0.737828,-0.433013,1
0.343238,-0.79808,1.229481,0.168524,1
-5.330741,-2.190143,-0.260567,1.84547,1
0.19074,-0.067432,0.809988,0.309586,1
-1.3411,-0.566303,2.439658,0.675659,1
0.620825,1.030672,-0.534239,-0.644471,1
0.538367,-0.473569,0.057611,0.320844,1
0.181723,1.178563,-1.349939,-0.211805,1
-0.326566,1.505799,-0.327541,-0.972417,1
-0.557459,0.508063,-0.430821,0.292177,2
1.132169,-0.142555,0.034888,1.077803,1
-0.826197,2.380772,-0.674391,-1.993159,1
-0.799722,-1.654991,-0.89209,-0.645875,1
0.208121,-0.392827,1.152301,0.179074,1
-0.670497,1.13802,0.683398,-0.472769,1
-0.782465,-1.083056,-1.523488,-0.672656,1
-0.185413,0.237487,0.230429,-0.728904,1
-0.278832,0.038711,0.69597,2.235487,1
0.679175,-0.243914,-0.466293,0.073479,2
1.347326,-0.83761,-0.175662,0.236007,1
0.402819,-0.072554,0.467066,-1.659917,1
0.839487,-0.309246,-0.956522,0.252773,1
0.125986,-0.296686,1.218489,-0.251246,1
-0.786312,0.642318,0.449055,0.868213,1
0.293639,0.781412,-0.308789,-0.999645,1
-0.471089,0.139143,1.483512,-1.095671,1
0.363915,0.207682,0.784153,-0.345508,1
0.747499,-0.138123,-0.293158,0.554848,1
-0.002742,0.438069,-0.575295,-0.129248,1
0.229243,-1.169107,-0.580713,-0.233791,1
1.202287,0.33552,-1.065545,0.965167,1
0.487658,0.719307,-0.673344,-0.034994,2
0.168953,-0.012945,1.057708,-0.685988,1
0.225261,1.452978,-0.900348,-0.177967,1
0.483127,0.409649,-0.067188,0.314761,1
0.372207,0.558748,-0.340533,0.051658,1
-0.494598,1.205437,0.586781,0.293727,1
0.060459,-0.007258,0.727655,-0.125502,1
-0.711408,-4.910135,0.632282,-1.161915,1
-0.513631,2.171651,-0.527748,0.66387,1
-0.274678,0.504164,0.944575,-0.212981,1
-0.037317,-1.617596,-0.094996,-0.29409,1
-0.384998,0.165921,1.621992,0.095475,1
1.001229,-0.073499,0.165897,0.339353,1
0.465314,0.788003,-1.078814,0.732663,1
0.314437,0.514566,-0.172999,-0.483612,1
-0.801185,1.340253,0.216423,-0.06636,1
0.39711,-0.237723,1.431096,0.028315,1
0.09788,1.028409,0.308438,1.432296,1
0.022022,-0.368298,0.527654,0.322752,1
-2.092581,2.450005,-5.752703,-0.578127,1
1.441309,-1.186171,-0.24876,0.281861,1
1.598244,-1.062828,-0.867871,0.753459,1
0.569745,0.290172,0.072433,-0.384743,1
0.928274,-0.972532,0.217489,0.259885,1
0.585459,0.506082,-0.203908,-0.049941,1
0.422559,-0.58325,0.645903,0.663281,1
0.278418,-1.392419,-0.821345,0.601036,1
0.09725,-0.034268,0.60425,0.024451,1
0.384894,-1.551576,-1.061188,0.827736,1
-0.421841,1.438107,1.039624,-0.248301,1
0.980156,-0.695102,0.114667,-0.364315,1
-0.145123,1.739635,-0.42922,-0.955712,1
0.111775,-0.045165,1.255995,-0.439901,1
-0.276891,0.811297,1.095033,0.938922,1
-1.780829,-0.400792,-2.331057,-0.596244,1
0.792155,0.002796,0.004178,-1.433031,1
0.244851,-0.785196,1.186777,-0.813904,1
0.927417,0.033054,-1.318947,0.227565,1
0.623981,-0.16668,1.116793,1.437062,1
1.051469,0.134058,-1.153569,0.46883,1
0.755297,-0.189647,-0.314676,0.903704,1
0.511612,-0.592881,0.325211,0.126088,1
0.521778,-1.836869,0.642316,-1.090157,1
0.773576,-1.547361,-2.570705,0.274089,1
-4.732234,5.353421,-7.768029,-1.21348,1
0.048075,0.115493,-0.326508,-0.220958,1
0.530972,0.345578,-0.150171,-0.69544,1
-0.589878,-1.760379,-0.253561,0.730566,1
0.554245,-0.394448,-0.337265,0.218202,2
-0.555778,0.949128,0.650441,-0.634479,1
-0.107161,-0.210835,0.267377,0.087904,1
0.067665,-0.32953,-0.087566,-0.38738,1
0.199687,-0.375475,-0.177609,-0.85662,2
0.740681,0.175175,-0.665244,-0.983207,1
0.413838,-0.86729,0.832017,-1.262517,1
-0.029099,0.307036,-0.245755,-0.84755,1
-0.552354,1.751015,-1.632333,-0.80237,1
-0.541689,1.265601,0.144843,-0.809157,1
-0.096806,-0.442784,-0.971622,-0.122719,1
1.040896,-0.853798,-0.357592,0.158092,1
-0.744828,-0.451789,-1.295638,0.142242,1
0.063642,0.952992,0.382339,0.879824,1
0.317328,0.126713,0.919235,0.720431,1
0.143443,0.976549,0.097297,0.548558,1
1.116816,0.202889,-1.269593,-0.584613,1
0.475677,-2.141513,1.589542,-1.825185,1
0.76131,-0.741103,-0.451208,-0.558961,1
0.985184,-0.327322,-0.501636,-0.062755,1
-0.267693,1.37511,0.487205,0.391612,1
1.259897,-1.046246,-0.705157,0.906866,1
-0.683189,0.913606,-0.076257,-0.438225,1
0.675704,0.460939,-0.882597,0.558842,1
1.053169,-0.320064,-0.516013,0.378077,1
-0.620523,-3.453992,0.425179,-0.930873,1
0.71529,-0.34233,0.035317,0.367274,1
1.067646,-0.626606,0.040656,0.42972,1
0.802691,-1.14088,0.263371,-0.660379,1
-0.163366,-1.202858,1.946168,0.077968,1
0.560989,-0.094662,0.571206,0.25178,1
-1.070634,1.061575,0.867189,-1.396976,1
1.272269,-1.21319,-0.706302,0.16367,1
1.193457,-0.61175,-0.495299,0.679958,1
-0.127982,0.87127,0.520974,-0.946951,1
0.125791,-0.421309,1.182532,-0.716844,1
0.769685,-0.336289,-0.172745,0.685128,1
0.712351,0.011988,-0.041094,0.202532,1
1.558007,-0.769756,-0.68145,0.680917,1
0.57892,-0.735875,-0.352763,-0.685067,2
1.417752,-1.050864,-0.224786,0.674261,1
0.658653,-0.109315,0.448852,1.368214,1
-0.117552,0.787294,0.034717,0.479676,1
-2.369519,-0.725721,-0.184958,-0.255224,1
0.276438,-0.170922,0.51178,0.591822,1
0.647906,-0.915995,-1.505863,0.387474,1
0.502185,0.147134,0.17704,0.313425,1
0.30045,1.054332,-0.436029,0.236277,1
0.108594,0.533487,0.421355,-0.485685,1
0.402937,-0.137159,0.84412,0.807905,1
0.174898,0.051221,0.926192,0.969049,1
-0.677717,1.721018,0.573534,-0.570993,1
-0.148746,-0.126715,1.453298,-0.451945,1
-0.190363,-0.031825,1.438683,-1.935228,1
-0.152003,2.069285,-1.009449,-0.708666,1
0.167553,-0.446844,-0.327863,0.525351,2
-0.401802,0.60747,0.68916,-2.086645,1
-3.705777,-0.006784,-0.118938,1.785004,1
-0.600982,-0.794982,-0.751866,-0.332682,1
-0.663145,2.024218,0.476868,-0.220637,1
-0.170948,0.836886,-0.242675,-0.886439,1
0.230648,-0.109608,1.247295,0.462693,1
-0.765421,-0.025038,0.625958,-1.782082,1
0.509823,0.780364,-0.859782,0.811543,1
-0.551494,0.968825,0.408393,-0.374067,1
-0.025811,1.375031,-0.363812,-0.963966,1
0.559611,-0.354937,-0.539653,0.625338,2
1.066446,0.39282,-0.84564,0.715802,1
1.005671,-0.780355,-0.370554,0.104381,1
0.806838,1.413173,-1.867061,0.609466,1
0.291857,-0.150457,-0.233037,0.88869,1
0.367637,0.132233,0.004868,0.464135,1
-0.574295,1.245249,-0.647276,-1.181734,1
-0.063522,1.226087,0.095978,0.644773,1
0.980612,0.645281,-1.01006,-0.089782,1
0.796875,-0.46247,-0.996309,0.24585,2
-0.064426,0.14782,1.116211,-0.238072,1
-0.37326,0.478759,0.746053,-0.723483,1
1.344794,-0.672866,-0.727971,0.441323,1
0.373108,0.800098,0.423948,2.990337,1
1.540315,-1.268479,-0.681248,0.117327,1
0.881418,0.115523,-1.144738,0.08185,1
-0.119576,0.771724,0.516279,-0.004751,1
0.258435,0.489034,-0.741568,-1.191804,1
-0.09737,1.092457,-0.858956,-0.943775,1
0.676674,0.031038,-0.908076,-0.433457,1
-7.045161,-1.975136,-0.703409,-1.089433,1
0.384981,-0.025534,0.453756,-0.285675,1
-0.297799,-0.652604,-0.29619,-0.1359,1
-0.288448,1.061041,1.785658,2.677132,1
1.7173,-0.890088,-0.8424,0.432109,1
-1.785419,-0.748125,-0.728844,0.850386,1
1.779914,-0.520141,-1.143934,0.883358,1
-0.08304,0.497622,-0.299864,-0.560869,1
-0.322645,0.54099,0.349246,0.10267,2
0.31573,-0.064514,0.749338,-0.649361,1
1.471534,-0.965919,-0.445374,-0.136121,1
0.907342,-0.522648,-0.156061,0.492232,1
-0.062827,-1.023748,-0.318636,-0.806668,1
0.458053,1.416687,-1.106135,0.713035,1
0.582188,0.29224,0.415635,0.516694,1
0.381561,0.441378,-0.747352,-0.912695,1
0.698962,0.358251,-0.042778,-0.134666,1
1.268207,-0.327769,-0.303863,1.06919,1
-0.066054,-0.108493,1.014427,0.310395,1
-0.365533,0.422667,1.2599,-0.17854,1
0.476991,0.04042,-0.090483,1.043628,1
-2.341799,-1.678847,-1.870909,-0.419965,1
1.694343,-1.339075,-0.129963,-0.130516,1
-0.328396,0.982468,0.024488,-0.926521,1
1.90534,-1.095202,-0.964033,0.222503,1
-0.22456,0.940198,0.670835,0.877198,1
-0.528113,0.955815,1.142848,0.10329,1
-0.396242,1.29682,0.182719,-1.33662,1
-0.137423,-0.25027,-1.543314,-0.312018,1
0.449577,-1.480241,1.891383,-1.130268,1
0.60822,-0.772196,-0.424138,1.444459,1
-0.435819,0.804158,0.318677,0.007798,1
-0.486443,1.513633,-1.468793,-0.414124,1
0.131981,1.027946,-1.473043,-0.223457,1
-1.068462,0.537874,2.277426,1.479707,1
-0.210872,2.40428,-1.744099,-0.086829,1
0.200842,0.580059,0.452865,1.056509,1
-1.946843,-0.934576,-1.307634,0.769718,1
0.767903,-0.295475,0.601069,0.524663,1
-0.354142,0.241893,1.755578,1.288441,1
-0.141746,-0.943696,0.517479,0.038684,1
-6.493112,0.217879,-0.585101,0.46521,1
0.248139,0.839822,0.211393,-1.094351,1
-0.263425,-0.01661,1.524278,-0.540985,1
0.984684,-0.836135,0.123888,0.10717,1
1.052586,0.21467,-0.786155,-0.007003,1
0.508176,-0.097673,-0.249182,0.062985,1
-0.506773,-0.177663,-1.03943,1.20945,1
-0.030455,-1.467809,0.116354,0.569064,1
-2.055819,-0.510631,-0.001841,-1.53926,1
0.296631,-0.40454,1.307299,0.167589,1
-0.558806,-0.503598,-0.833963,2.206151,1
1.476158,-0.255605,-0.476502,1.470613,1
0.090075,1.466258,-0.832664,-1.682433,1
0.63379,-0.402971,0.628781,1.220802,1
-0.232901,0.013251,-0.704605,0.117159,1
-0.177524,0.70076,0.928623,-0.038091,1
-0.158577,0.378556,-0.449966,0.350401,1
0.722683,-0.398921,0.794074,-0.025669,1
0.123394,-1.293532,-0.327806,-1.109467,1
0.683231,-0.60167,0.437919,0.134245,1
-1.343867,0.424574,0.105259,1.146733,1
-0.331322,0.541543,0.597455,-0.389439,1
0.104252,0.205089,0.149104,-0.173702,1
-0.534662,0.274841,1.823595,0.271544,1
0.286685,-0.032948,0.767397,0.680146,1
0.875108,-1.222321,0.100393,0.225975,2
0.721686,-1.073313,-1.425563,0.202938,1
0.576429,0.699768,-0.278573,1.070971,1
-0.686268,0.985541,-0.243385,-0.498478,1
1.289677,-1.094083,-0.532865,0.19003,2
0.12229,-0.064444,0.779105,0.254558,1
-0.273678,-0.161332,1.10099,-0.59367,1
0.271828,-0.299628,-0.975222,-0.332516,1
-0.022387,0.128944,0.814435,-0.816631,1
-0.178467,-0.347194,0.151675,0.707711,1
0.827858,0.027854,-0.814276,0.838222,1
1.150711,-0.519019,-0.29547,0.884702,1
1.301431,-1.022116,-0.317652,-0.843924,1
-0.384649,0.479069,-0.145394,-1.310711,1
0.12941,0.267353,-1.623823,-0.214768,1
-0.431491,-0.680539,-0.388342,-0.073448,1
0.35188,0.951481,-0.511741,-0.129793,1
0.642959,0.385747,-1.422332,-0.934255,1
0.637999,-0.553183,-0.491813,0.794929,2
1.196755,-0.400196,-0.129684,0.677686,1
0.851109,0.159048,-0.955011,0.584764,1
0.389974,0.039876,0.379164,-0.185982,1
0.484795,-0.201709,0.861137,0.821422,1
0.111988,-0.469103,0.638276,-0.794197,1
0.467707,-0.363822,-0.921752,-0.010957,2
-0.243945,0.136429,1.091216,0.644664,1
-0.119535,1.408358,-0.270097,-0.196871,1
-1.381616,1.28404,1.569808,1.17972,1
-0.889645,1.86977,0.13848,-1.666481,1
-1.268845,0.218343,-1.894048,0.195698,1
1.239207,-1.086299,0.238256,-0.422959,1
0.126135,-0.588387,1.822875,-0.341619,1
0.493754,-0.064704,0.63923,0.361098,1
0.625957,-0.300504,0.331355,0.280526,1
1.297133,-1.050484,-0.215542,0.054551,1
0.199089,0.49443,-0.524771,0.785245,1
0.513258,0.848225,-1.231127,0.229903,1
-0.452118,-1.047078,-1.137862,-0.444206,1
0.586499,0.4321,0.02829,-0.407818,1
-0.048858,0.156402,0.219802,-0.126362,1
1.566177,-0.91892,-0.781809,0.74319,1
-0.328429,-2.425656,-0.084892,0.222472,1
0.141899,-0.475076,0.446306,-0.214283,1
1.004599,-0.526825,-0.083064,0.630136,1
-3.310103,1.554421,0.509168,3.616034,1
0.877713,-1.350177,-0.704973,0.925949,1
0.636479,-0.322423,0.544524,0.599021,1
-0.141864,0.181607,1.025252,-0.046045,1
-11.501768,-1.25623,0.635709,0.48539,1
-0.051801,0.918326,0.122576,0.17339,1
-0.465427,-0.727552,-0.729908,0.205566,1
0.818817,-0.783622,0.460617,-0.146771,1
0.447629,1.94441,-2.128241,-0.398668,1
0.695152,-0.921843,0.098477,0.003344,1
-0.064115,0.509965,-0.151316,0.361676,1
1.039312,-1.109457,1.058419,-1.256731,1
-0.465622,0.970269,0.682387,-1.142113,1
0.179895,0.389094,0.409884,-0.966548,1
0.016526,1.392081,-0.32213,0.395149,1
-0.947071,1.757937,0.843808,-1.120332,1
0.15371,0.19305,1.565449,1.079548,1
-0.540848,0.965472,0.207475,-0.655219,1
0.666352,-0.392212,0.092317,0.531871,1
0.558672,0.831708,0.261665,1.099446,1
-0.325048,2.721867,-0.698879,-0.389093,1
0.481781,-0.528988,0.741022,0.430982,1
0.83093,-0.525256,-0.85195,0.140979,2
0.314993,0.500606,0.1095,-0.242477,1
1.605431,-0.299414,-1.684134,1.056894,2
0.247895,-0.039261,1.12141,0.106565,1
0.182842,1.299012,-0.712397,0.373266,1
1.228831,-0.632599,-0.549024,0.71903,1
-0.92446,1.211836,0.416449,-0.520367,1
0.094059,0.421519,-0.74588,0.12626,2
0.970518,-0.796021,0.313738,-0.358244,1
0.400378,1.999198,-1.443796,-0.316973,1
1.011827,-1.013093,0.155126,-0.471375,1
-1.004287,-1.070219,-0.437102,0.649789,1
1.542584,-0.40895,-0.477206,1.004935,1
-0.055983,-1.597523,2.19232,-0.030228,1
2.059676,-1.015878,-1.365577,0.441395,1
-0.677728,0.902471,-0.161614,0.780976,2
1.259011,-1.352495,0.257569,-0.626122,1
-0.031057,1.267771,-0.135762,0.359532,1
0.039333,0.659986,0.034484,-0.048566,1
1.325484,-1.11482,0.017349,0.451922,1
-1.113281,2.171098,0.36499,-1.791539,1
0.449239,0.427501,-1.079862,-1.32171,1
0.610993,-0.011406,0.382593,0.147771,1
0.603447,-0.323688,-0.220472,-0.737399,1
0.566271,2.053147,-1.439519,0.647312,1
-2.646852,-1.410634,-1.562449,-0.12727,1
-0.054004,0.061449,1.556516,0.597896,1
-0.33792,0.303978,0.06176,-1.223164,1
0.49489,-0.326084,-0.238956,0.962905,1
0.145334,-0.136794,1.583078,1.218425,1
0.517196,-0.28411,0.542579,0.938553,1
-4.462344,-0.926426,0.154803,-0.680835,1
1.078175,-0.272671,-0.21429,1.316061,1
0.212252,0.116526,-0.304054,-0.499773,2
-0.132581,-0.453675,0.090597,0.525288,1
-1.577577,-1.563351,-1.350371,0.463523,1
-9.991179,-3.097029,-1.232439,0.409953,1
-0.514973,-0.204551,1.860908,-0.559997,1
0.212776,1.230504,-0.188829,0.195128,1
0.534232,-0.431773,0.260099,0.747169,1
0.03773,-0.569089,0.765072,0.986225,1
-0.220663,-0.01847,1.297395,0.733323,1
-3.444053,-1.874798,0.748156,1.369181,1
0.161363,0.148012,0.071883,-1.657244,1
0.65213,-0.278812,0.615701,0.421723,1
0.545868,-0.546639,0.407695,-0.163982,1
1.724447,-0.455434,-2.394941,0.692106,1
0.786227,0.736708,-1.044609,0.627939,1
0.346218,0.150117,-0.044095,-0.139672,1
-0.171699,0.752764,0.257998,-0.319856,1
0.618565,-0.334158,0.109381,-0.723919,1
0.808193,-0.877279,0.412734,0.134494,1
-0.099743,0.081704,0.057579,-1.597507,1
0.623262,-0.397275,-0.443561,0.33889,2
-0.019456,0.73664,-0.031631,-0.794505,1
-0.49174,1.776426,-0.797668,0.142695,1
-3.775313,-1.436474,-2.636751,-0.579107,1
0.711113,-0.611458,0.867473,0.042229,1
-1.621997,-0.674327,-0.436488,0.911194,1
-0.713075,2.069027,-0.659426,-1.260372,1
-0.084393,2.050941,-1.435187,-1.515767,1
0.024408,0.101258,1.630989,0.560952,1
0.800587,-0.691738,0.325413,0.771048,1
0.194333,0.238244,1.084274,1.486169,1
-0.22879,1.149581,-0.3022,-1.658349,1
1.011661,-0.680939,0.064784,0.041028,1
-0.177463,-0.563585,0.434802,0.40015,1
-0.331465,0.708807,-0.469644,-0.656973,1
0.307499,0.568296,0.346735,0.19859,1
0.228466,0.161638,0.743624,-0.649108,1
0.230333,0.636587,-0.928783,0.546012,1
1.92585,-0.912516,-1.333419,0.370987,1
-0.018173,1.117651,-0.855592,-1.537048,1
0.557361,-0.552526,0.593285,-0.527129,1
-0.844513,0.143071,1.792231,-0.60708,1
0.58053,0.14677,0.370204,0.562201,1
-0.018768,0.145403,-0.033814,-2.10152,1
1.418082,-1.514585,-0.067445,-0.027037,1
0.03209,0.191561,-0.386651,0.433875,1
0.160406,0.628157,1.409852,1.503281,1
0.261645,-1.135144,1.707998,-0.960687,1
0.623238,-0.54857,0.361457,0.265414,1
1.058452,-0.901268,0.036093,-0.791191,1
-0.193173,0.081904,-0.597198,-0.045146,1
1.289282,-0.423298,-0.649745,1.129044,1
0.037227,0.379786,-0.056174,-0.790293,1
-0.484187,1.110981,0.633894,0.161377,1
1.506494,-0.374879,-1.409225,0.248653,2
-0.35438,0.107335,1.086938,-2.675446,1
0.638715,-0.030516,-0.253232,0.287755,1
-4.351089,4.031917,5.095586,9.46803,1
-0.003469,0.231937,1.279739,-0.498436,1
-0.820917,-1.192929,-0.568123,0.474861,1
0.374045,-0.324548,-0.468516,0.479739,2
0.149811,0.60862,0.345081,-0.601971,1
0.043159,1.527775,-0.410573,-0.582775,1
0.009585,2.210384,-1.629165,-1.830659,1
-0.195709,0.312118,0.676831,-0.430837,1
-0.094328,0.345966,-0.32391,-1.25111,1
-2.201611,-1.075346,-1.70183,-0.313971,1
0.393879,0.795922,-0.660767,1.196714,1
-1.666765,1.08127,-0.653717,1.544876,1
0.913786,1.840032,-2.615324,0.407935,1
0.76101,0.034831,-0.428581,0.822565,1
1.343885,-0.931198,-0.228717,0.423444,1
-0.295771,-0.076452,0.447715,0.71711,1
-0.310476,1.124157,1.872741,2.875533,1
-0.208976,0.093597,-0.047049,-2.175373,1
0.4842,-0.383705,0.5146,-0.230787,1
0.479259,0.038592,-0.450444,-0.259063,1
0.647653,-0.830949,0.098087,0.228446,1
-0.481302,1.145759,0.737885,-1.545265,1
0.285402,0.48325,0.482487,0.263902,1
-0.530593,1.825529,-0.496349,-2.123767,1
-0.434797,0.116665,0.733477,-0.871664,1
-1.164487,1.660157,0.186954,-1.730539,1
-0.375096,0.293891,2.231284,-0.365325,1
0.048665,-0.050051,0.110615,-0.285043,2
-0.188167,0.423177,0.458444,-1.048158,1
1.04655,-0.699138,0.593064,0.051452,1
-0.989289,-1.193317,-1.223344,0.329207,1
-0.921188,1.328586,0.028596,-2.179532,1
-0.07127,1.216335,0.424415,1.740599,1
-0.347681,1.290717,0.157891,-0.375417,1
0.230121,-0.571124,0.939832,0.154824,1
0.252607,0.276063,0.542669,-0.135572,1
-0.036726,1.265829,-0.634263,-0.942994,1
0.990341,0.426163,-0.836321,0.347146,1
0.389409,0.495954,0.442265,-0.149969,1
-0.328399,1.359265,0.272534,-0.497305,1
-0.182445,0.141229,2.009885,-0.073314,1
-0.022675,0.35676,0.145373,0.293127,1
0.571708,-1.750412,2.151215,-0.982747,1
-0.388836,1.048745,-0.406015,-0.852703,1
-3.208948,-0.215847,1.356856,1.801963,1
0.965512,-0.63171,0.224232,0.416546,1
-1.789702,-1.422111,-0.105686,1.400134,1
-0.067743,1.86905,-2.530742,-0.489294,1
0.323966,0.154678,0.787878,0.861716,1
-0.291648,0.514953,0.162061,-1.020772,1
0.642901,-2.181645,0.408105,-0.367502,1
1.309607,-0.683935,-0.929931,0.374885,2
0.832717,-0.946308,0.06566,0.399893,1
0.638545,0.320713,-0.308874,0.985088,1
1.542189,-1.567848,-1.132962,0.63568,1
0.230183,1.032388,-0.580627,0.617188,1
-0.005142,0.93826,0.207276,-0.602933,1
-0.307211,0.267547,0.839166,0.569476,1
-0.454427,-0.498321,-0.902422,1.898231,1
0.844708,-0.894633,0.224944,0.200919,1
-4.763576,0.105828,0.219003,0.505727,1
0.121417,-0.211066,-0.58845,-0.278953,1
-0.299131,-0.061601,0.032466,0.298783,1
1.487856,-1.142784,-0.743895,0.122671,2
2.395268,-1.534677,-1.186166,0.550628,1
0.228203,0.975923,-0.271074,0.230438,1
-0.654128,0.751516,1.826197,-0.367595,1
-0.487584,-1.192647,0.675318,1.674232,1
-0.287882,-0.180918,-0.353135,-0.097358,1
-0.206019,-0.166792,1.004722,-0.322299,1
-0.200529,-0.986411,2.258067,-0.740491,1
-0.956161,0.208514,1.941396,-0.763264,1
-3.249926,-0.933377,-0.39175,1.103649,1
-0.247831,-0.696177,0.848565,0.433504,2
0.921027,-1.48036,-0.308071,-0.026492,2
-0.478072,1.245605,-0.075663,-1.16194,1
0.930877,-0.804839,0.187538,-0.240329,1
-0.962707,-4.54409,0.733554,-0.465869,1
-7.601815,-4.372701,0.25787,-1.205082,1
1.554912,-1.298914,-0.852057,-0.138098,1
-0.195525,0.299178,1.976574,0.592168,1
-0.231817,1.407845,0.085668,-0.076634,1
0.091114,0.868131,0.364132,0.824103,1
-0.101543,1.016177,-0.493766,-1.375276,1
1.569935,-0.951967,-0.68441,0.470836,1
1.747537,-1.881992,-0.35641,-0.377359,1
-0.198903,0.936431,0.10927,-0.461878,1
-1.138914,-0.006734,0.405922,0.94596,1
0.857263,-0.51736,0.010998,0.841198,1
1.149667,-0.749538,-0.164515,0.642578,1
-3.334695,-2.204098,-1.815646,0.243231,1
0.889684,0.035651,-0.455345,0.128167,1
-0.564794,1.207968,0.129223,-1.374078,1
0.836312,0.391961,-1.161964,0.462555,1
-0.056595,0.383924,0.892551,-0.366082,1
-0.418618,1.017596,0.122829,-1.312447,1
0.460396,-0.097361,0.627684,1.009659,1
1.354751,-0.633139,-0.702103,0.166936,1
-0.660456,0.338803,1.089514,-1.355366,1
0.248224,1.644351,-0.252718,0.946157,1
0.891514,0.597019,-0.821376,0.524463,1
0.419121,0.787883,0.00693,1.796255,1
0.496042,1.493702,-1.343776,0.317338,1
-0.529908,0.880077,-0.467498,-2.053513,1
1.304982,-1.315047,0.026658,-0.464037,1
1.436828,-0.69561,-0.512945,0.986737,1
0.995577,-0.400546,0.384973,0.545508,1
0.051326,0.811254,0.677274,0.329574,1
0.298273,-0.292794,1.584592,-0.689517,1
-0.512261,0.647392,-0.179332,-0.167404,1
0.366191,0.36864,-0.789139,-0.455882,1
-6.999026,-2.631597,-1.532642,0.406581,1
-0.108127,0.387799,1.383712,0.183181,1
0.857774,-0.33114,0.793876,0.260962,1
0.829915,-0.352038,0.139159,1.133305,1
-0.852017,-1.07122,0.622624,0.768227,1
-0.848789,0.46702,2.441564,0.313225,1
-0.332609,1.525511,-0.417393,-1.434762,1
-0.108339,-1.034359,-0.716647,-0.275333,1
1.79707,-1.729441,-2.128916,0.369427,1
-0.774903,1.123574,1.28453,-0.010383,1
-4.005516,-0.35178,0.448116,-0.612195,1
0.698986,1.042065,-0.663569,0.9345,1
-2.480793,-2.015283,-1.256479,-0.397614,1
0.891416,0.328812,-1.073947,0.137928,1
-0.658093,0.806622,1.089699,0.471491,1
1.36786,-0.494328,-0.370055,0.586724,2
0.830214,-0.863796,0.544874,0.232974,1
1.555629,-1.496775,-0.457368,-0.159926,2
