@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R1.0-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute 0.736V5-0.663V4-0.107V1-0.08V2+0.006V3 numeric
@attribute -0.713V2+0.696V3+0.083V4-0.009V5-0.004V1 numeric
@attribute Class {1,2}

@data
-0.197587,1.983314,-0.651188,0.217934,-0.045395,1
0.211774,-0.459946,1.35733,-0.141151,-0.084101,1
0.679686,-0.817016,0.489644,0.819379,-0.126535,1
0.77569,0.079892,-0.502076,0.612487,-0.041584,1
-0.446251,-1.364084,0.925862,-0.929846,-0.177498,1
-0.677333,1.123513,1.10428,0.593269,-0.075643,1
1.030199,-1.048419,0.28379,-1.08075,0.023253,1
1.214317,-0.153902,-1.305814,0.590577,-0.063815,1
0.861862,-0.490466,-0.122604,0.111231,-0.020942,1
-0.197711,1.135062,0.065164,-0.533099,-0.040434,1
-0.755304,1.336783,0.210367,-1.260173,-0.243332,1
1.072155,-0.790277,-0.271642,0.473152,-0.000232,1
0.616886,0.111271,0.00035,0.124976,0.053103,1
-0.866917,-4.882637,0.585797,-1.834663,-0.105709,1
0.754659,-0.334321,0.078041,0.654901,0.01699,1
0.237769,0.879427,-0.148531,-0.402356,0.042075,1
-4.132139,-2.518435,-0.095531,0.601254,0.181513,1
0.071895,1.133207,0.387372,0.898374,0.046286,1
-0.115016,-0.176387,1.455925,1.260711,0.015956,1
0.490759,-0.407455,-0.305879,-0.128726,0.23684,2
1.43071,-0.853143,-1.133112,1.055665,-0.103325,1
0.026222,1.050631,0.577738,1.355629,-0.070515,1
-0.524498,1.283657,0.496695,0.535694,-0.022103,1
1.162084,-1.169149,-0.20888,-0.369529,0.006788,1
-0.730842,0.017741,2.17837,-0.834557,-0.023338,1
-1.947665,-1.539045,-0.835177,-0.005341,0.23583,1
0.446464,-0.827138,0.48202,0.481082,-0.130954,1
-0.613386,0.182946,0.085003,0.994424,-0.053748,1
0.98008,-0.102659,-0.051767,0.213513,0.049263,1
-0.250829,1.062155,0.510589,0.153141,-0.032437,1
-0.563336,1.076681,-0.696973,-0.136077,-0.049634,1
0.259865,1.298326,-1.361679,-0.500227,-0.081156,1
-0.641887,1.415319,1.450472,1.827817,0.013744,1
-0.001034,1.055729,0.141261,-0.645451,0.063698,1
0.280387,-0.847302,-0.066662,0.479233,-0.056189,1
0.366794,-1.104232,1.744835,-1.523626,0.078636,1
0.397606,0.583636,-0.229331,-0.266075,-0.034013,1
1.522199,-0.734069,-0.456189,-0.353642,0.084979,1
0.712919,-0.49927,0.240216,-0.502732,-0.018165,1
-0.103306,0.54686,0.161245,-0.161382,0.019456,1
-3.202626,-0.90101,1.33014,0.328006,0.372846,1
0.415006,-1.085681,0.89245,-0.977778,-0.046127,1
1.882417,-1.483455,-0.723225,-0.118911,-0.034242,1
-0.24595,1.24591,0.125221,-1.236288,0.07003,1
1.332482,-1.144529,-0.303645,0.545605,-0.017512,1
0.865124,0.692448,-0.71062,0.262574,-0.020507,1
-0.429085,-0.325055,1.271594,-2.626495,-0.062087,1
-0.490761,1.734106,-0.126525,-1.415557,0.037778,1
1.495021,-1.129546,-1.11426,0.277505,0.137091,2
0.540076,0.370555,-0.434074,-0.417283,-0.020339,1
1.188195,-0.675567,-0.161435,0.397708,-0.04457,1
1.233867,-0.729343,-0.350616,0.901772,-0.083398,1
-0.165543,-0.202243,0.309395,1.05635,0.014968,1
-0.759308,0.851351,1.200328,-1.328027,-0.036788,1
0.490467,1.067131,-0.7182,1.003591,-0.0948,1
0.118681,-0.079677,0.395901,0.000558,-0.106245,1
-0.815586,0.749208,1.406032,-0.319064,-0.038835,1
-0.753912,1.603428,0.45117,-1.717974,0.092098,1
-0.964646,0.334068,1.256667,-2.141204,-0.305049,1
-2.026603,-0.044472,1.066745,-0.532077,0.198652,1
0.219071,-0.113354,0.580185,0.940356,-0.137402,1
-0.635279,1.459587,0.625724,-1.585082,0.087813,1
-0.198029,-1.384207,-1.668589,0.012378,0.073386,1
0.140494,0.816837,0.200578,0.534025,-0.048175,1
0.449747,-0.863694,-0.691991,-0.144493,0.496751,2
1.161701,-1.130798,0.323069,-0.319862,0.045737,1
-1.053632,0.908501,1.411409,-1.129939,-0.08013,1
0.616819,-0.3537,0.75302,-0.054119,0.00246,1
0.196603,0.45655,-0.042928,-0.125124,0.047705,1
0.128938,0.58988,0.128908,-0.111909,-0.03865,1
0.725976,0.061313,-0.778921,0.147153,-0.055678,1
1.575937,-0.306341,-2.108639,0.118965,0.000645,1
0.250853,-0.337824,-1.725648,-0.318701,0.144431,1
0.206219,1.164511,-0.932057,-0.711339,-0.006681,1
0.606191,-0.491115,0.795841,-0.49712,0.108992,1
0.650752,0.184899,-0.466449,0.543724,-0.008431,1
-0.521174,1.035023,0.546176,-1.129739,0.024929,1
0.350291,-0.299317,0.871478,0.809519,-0.093787,1
0.010593,0.906389,0.255997,-0.533428,0.034576,1
1.566275,-0.701331,-0.538697,-0.251645,0.046305,1
-6.431509,-1.323483,-0.670463,-0.738209,1.140794,1
2.063602,-2.810522,-0.90714,-0.01026,0.065561,1
-0.400554,0.221355,-1.300901,0.738314,0.003479,1
-1.190466,1.821999,0.590564,-1.134458,-0.06068,1
-0.070574,0.482678,0.432484,-1.349906,-0.067197,1
0.557967,-0.057995,-0.049985,1.160415,-0.092155,1
-0.813009,2.13574,-0.60389,-1.01046,-0.100822,1
0.192469,-0.346244,0.518591,-0.073717,-0.088961,1
-0.498345,1.992219,0.355943,-0.272417,0.046198,1
-0.211755,0.652622,-0.456063,0.777049,-0.054205,1
1.649882,-0.27049,-1.678112,0.760015,0.060985,1
0.91202,0.017529,-0.411509,0.84533,-0.036651,1
1.362733,-0.182735,-1.336758,0.177662,-0.013239,1
-0.336379,1.302515,-1.11613,-0.595164,0.067656,1
0.190157,-0.126829,0.331895,0.372454,0.194415,2
1.11634,-1.072319,-0.988913,1.392864,-0.087114,1
1.043117,-0.601862,-0.016278,-0.200674,0.119635,1
1.083799,-0.799103,0.225688,0.195746,-0.006436,1
-0.554089,0.924902,1.20635,-0.021846,-0.04843,1
0.345435,-0.298102,0.319406,0.69977,0.078852,1
-1.283162,0.147096,0.362267,0.674818,-0.055287,1
1.110803,-0.527701,-0.00435,0.049569,0.024579,1
0.567295,0.956493,-0.465439,0.939534,0.036577,1
0.217637,0.366027,-0.266256,-0.870839,-0.097663,1
0.163746,0.752458,-0.085032,0.606364,0.013821,1
-0.449304,-0.112728,1.526007,0.983109,-0.197706,1
-1.593299,-0.372278,-0.779166,1.339831,0.193266,1
-0.169131,0.986619,0.413228,-0.911727,-0.008473,1
-0.643399,0.217674,1.709056,0.000877,0.004946,1
-0.032282,-1.281307,1.572997,-1.212349,-0.171255,1
-5.430019,-0.912711,1.569211,4.302427,-0.461955,1
0.173929,-0.485408,0.829991,-1.500537,0.050349,1
-6.175495,-0.623651,0.759901,1.188714,1.154625,1
1.713426,-0.923888,-0.793215,0.565883,0.002041,1
-0.535197,-1.797213,-0.750845,-0.276267,-0.4952,1
0.691267,0.452723,-0.469466,0.928848,-0.056632,1
0.704259,0.405958,-0.964637,-0.057704,-0.003534,1
0.103671,-0.366562,-0.209741,0.319217,0.225912,2
-0.858837,0.881131,1.616462,-0.655393,-0.047984,1
0.771221,0.548272,-0.547792,0.550105,0.071228,1
-0.194534,-0.264556,1.545166,-0.590523,-0.073994,1
-0.045731,-0.78738,1.912788,-1.434591,0.069953,1
-0.29618,-0.862487,0.987644,-0.627165,-0.105586,1
-0.235544,-0.65671,0.006872,-1.08516,-0.067571,1
-0.699589,-0.325686,1.094968,1.620044,-0.049337,1
-0.256756,1.22836,-0.655262,-0.816074,0.020036,1
-0.37359,0.949101,0.336679,-0.276085,-0.102121,1
-0.455128,0.563323,0.620286,-1.45655,-0.033523,1
0.06336,1.376053,-0.132708,0.641288,-0.048786,1
0.042378,0.039557,0.583744,1.066155,-0.139692,1
-0.261519,1.404968,-0.183999,-0.358608,0.015968,1
0.142107,0.596428,0.081085,1.591698,0.176306,1
-0.399602,1.694986,0.065662,-0.3562,-0.042046,1
1.292302,-0.49721,-1.319915,0.98301,-0.06587,1
1.363155,-0.991133,0.056881,0.659455,-0.029382,1
1.045134,-1.160172,-1.778672,1.111149,-0.038673,1
0.602814,0.365607,-0.483988,-0.231752,0.023866,1
0.202301,-0.672405,-0.0992,0.144122,-0.067017,1
-0.055241,1.313048,0.355471,1.631039,-0.083733,1
0.129966,-1.02517,2.054352,-1.049704,-0.015396,1
-0.982619,0.636556,1.397798,-0.650628,-0.192562,1
-3.215921,-0.378721,-0.395907,0.872618,-0.340963,1
1.266875,0.404715,-1.500456,0.899552,-0.077949,1
-0.559775,0.396503,1.107412,-1.757221,0.007772,1
0.204868,-1.448293,-0.838562,1.334982,-0.193319,1
0.602637,0.240549,0.063056,0.129399,0.048583,1
1.428855,-0.633959,-0.54458,0.484252,-0.035565,1
-0.344433,0.699413,-0.024004,-0.084256,-0.146082,1
-0.286539,0.63303,-1.120929,-0.100416,-0.041822,1
0.016884,0.643014,0.961016,0.854664,0.038628,1
0.155294,-0.094317,0.988751,0.309694,-0.013374,1
1.695334,-1.544939,-0.597453,-0.065439,-0.075752,1
0.911505,-0.416753,-0.191058,0.112295,0.187437,2
0.883056,0.799029,-1.423072,-0.760514,0.034076,1
-0.513385,-0.487252,-0.162009,1.126518,0.123708,1
-0.16983,-0.317249,0.34049,0.043133,-0.059359,1
0.150584,0.428973,0.874996,1.404047,-0.13342,1
-1.444499,2.386806,-0.035855,-1.660069,-0.161997,1
-0.815373,1.494272,1.183079,-0.574219,0.004037,1
0.128912,-0.538678,1.320474,-0.422222,-0.078657,1
-0.482578,0.337062,1.122053,0.506156,-0.090712,1
-0.239732,-0.211525,-1.835606,-0.658656,0.074573,1
-0.192928,0.804201,-0.720211,-1.506146,0.029873,1
0.152693,-0.576568,-0.851725,0.356066,0.055806,1
-2.113336,-1.663052,-0.283568,1.713271,-0.570164,1
-0.267651,1.42667,0.460289,0.136251,0.060524,1
0.062384,0.510389,-0.047086,-2.403918,0.104685,1
0.372177,0.091454,-0.062413,-0.750914,-0.002286,1
-0.099212,0.757669,0.8107,0.021349,0.023301,1
0.851767,-2.038153,-0.832498,0.154728,-0.079552,1
0.67628,0.686962,-0.818957,1.055447,-0.022328,1
-0.171457,-0.319112,1.321425,-0.622625,0.029545,1
-0.021036,0.940691,-0.14674,-0.792676,-0.001143,1
0.966759,-0.219443,-0.799407,0.77622,-0.052555,1
-2.685065,-1.379667,-0.515129,0.176411,-0.202837,1
-1.873069,-1.842976,0.254189,1.390103,0.045808,1
-0.18251,0.382363,1.153665,-0.217349,-0.041471,1
1.105761,-0.292019,-0.745396,0.150565,0.048827,1
-0.570959,0.802507,1.238952,-0.203828,-0.040209,1
0.480248,1.164224,-0.709934,-1.438577,0.156143,1
-0.516291,0.830295,0.96689,2.000956,-0.088565,1
-1.141227,1.277284,1.067302,-0.84667,-0.082332,1
0.077284,-1.143503,1.451281,-1.226687,-0.138154,1
0.895408,0.643092,-0.200423,1.692676,0.042229,1
-0.088313,0.918115,0.481342,0.191715,0.009912,1
0.044672,-0.271153,0.987074,0.222767,-0.034999,1
-1.525066,-1.864185,1.002211,1.904631,0.168502,1
-0.330678,-0.110127,0.305921,-0.320528,-0.078408,1
-0.308554,0.13455,0.105631,-0.445526,-0.107049,1
0.340381,0.006754,0.876629,0.284213,0.06741,1
0.688049,-0.253008,0.346988,-0.552988,0.060824,1
1.327175,-0.545323,-0.514979,-0.29561,0.123438,1
0.262559,0.177168,0.431951,-0.266441,-0.002806,1
1.506525,-0.95408,0.034041,-0.134544,0.039513,1
0.181628,-1.255132,0.967253,0.396281,-0.043542,1
0.005278,-0.658446,1.617813,-1.179344,-0.030468,1
-0.453649,-0.219289,0.366234,-0.289829,0.156686,1
0.008168,1.332889,-0.425417,-0.28123,0.029205,1
-0.497531,0.256625,0.174751,-0.161228,-0.111959,1
-0.38518,0.473838,1.089641,-0.729667,-0.035656,1
-0.064329,-0.066812,0.024811,-1.945597,-0.101839,1
0.402503,-0.19665,-0.006361,-0.32447,0.229086,2
-0.385027,0.319585,1.210861,-1.154465,-0.022639,1
-0.303753,-0.148255,-1.652249,0.371301,-0.032314,1
-1.218224,1.591624,1.158521,-1.245739,-0.060037,1
1.085044,-0.619643,-0.538855,0.716843,0.269414,2
1.271357,-0.822395,-0.342879,-0.251941,-0.094151,1
-0.191843,0.743791,0.683552,-0.428125,-0.041038,1
-0.240862,1.866869,-0.346222,-1.280882,0.199812,1
-0.375779,-0.035498,0.101287,-0.094435,0.114093,1
0.46887,-0.006233,-0.343392,-1.102308,-0.015175,1
0.152325,-0.256198,0.957662,-0.525546,0.264394,2
-0.457542,1.058533,-0.264994,0.099909,-0.133806,1
-0.476194,-0.516368,-0.588995,-0.752502,-0.103899,1
1.405397,-0.400415,-0.349659,0.147512,0.101126,1
-0.621707,-1.342061,-0.982529,-0.407656,0.101719,1
0.414662,0.016931,0.655842,-0.113049,0.070855,1
0.498519,0.677157,-1.364217,-0.293139,-0.036321,1
0.729043,0.258739,-0.789255,-0.319523,-0.034628,1
0.560394,-0.495941,0.490492,-0.050725,0.159856,2
0.266604,0.633227,0.224226,0.00531,-0.003705,1
1.336316,-0.781689,-0.709124,0.970205,0.024571,1
0.22842,0.078331,0.611838,0.729941,-0.065708,1
2.194242,-1.142821,-1.303943,0.286586,0.017026,1
-4.875127,1.420676,1.167351,3.425501,0.611865,1
0.131158,0.074946,0.777465,0.495134,-0.049589,1
-0.062694,0.5362,0.789819,0.438884,0.017482,1
1.076627,0.1931,-0.862155,0.649375,0.020012,1
0.30259,-0.417082,1.408096,-0.129384,0.028269,1
1.50354,-0.937896,-0.562388,0.400606,0.015623,1
0.042311,1.111063,0.208687,0.844815,-0.00656,1
-0.541826,1.137395,0.823748,-0.28803,0.055445,1
-9.180384,-1.983043,-1.037916,-1.754768,1.922425,1
0.446754,1.457172,-0.884759,-0.68676,0.119727,1
0.570624,0.595313,-0.176971,0.674634,0.029566,1
0.367243,-0.382115,1.401396,-0.106429,0.023816,1
-0.098755,1.341431,-1.208236,0.320891,-0.104142,1
-5.865171,-1.425401,-2.067172,0.167147,-0.253878,1
-0.099481,1.136055,-0.425535,-0.049104,-0.038167,1
0.064533,-0.42158,0.86603,0.464813,-0.08823,1
0.338122,-1.14048,-0.260205,-0.309575,0.001438,1
-3.080206,-0.744746,-0.104643,-0.581733,0.407814,1
-0.22435,2.502061,-1.663356,-1.579972,-0.032406,1
0.324461,0.878903,0.092559,1.519286,-0.056588,1
0.18636,0.089374,1.062663,1.254397,0.04448,1
-1.192067,-0.709821,-0.742738,-0.053555,0.086541,1
-0.531817,0.011902,1.157502,-1.408097,-0.025608,1
0.561272,-0.530511,0.572315,-0.739551,0.078635,1
0.162708,-0.099072,0.737828,-0.433013,0.02194,1
0.343238,-0.79808,1.229481,0.168524,-0.116183,1
-5.330741,-2.190143,-0.260567,1.84547,-0.47674,1
0.19074,-0.067432,0.809988,0.309586,-0.038032,1
-1.3411,-0.566303,2.439658,0.675659,-0.155283,1
0.620825,1.030672,-0.534239,-0.644471,0.141613,1
0.538367,-0.473569,0.057611,0.320844,-0.083221,1
0.181723,1.178563,-1.349939,-0.211805,-0.031788,1
-0.326566,1.505799,-0.327541,-0.972417,-0.086143,1
-0.557459,0.508063,-0.430821,0.292177,0.432852,2
1.132169,-0.142555,0.034888,1.077803,-0.049969,1
-0.826197,2.380772,-0.674391,-1.993159,0.086046,1
-0.799722,-1.654991,-0.89209,-0.645875,0.039105,1
0.208121,-0.392827,1.152301,0.179074,-0.019484,1
-0.670497,1.13802,0.683398,-0.472769,-0.019237,1
-0.782465,-1.083056,-1.523488,-0.672656,0.074134,1
-0.185413,0.237487,0.230429,-0.728904,-0.066022,1
-0.278832,0.038711,0.69597,2.235487,0.036328,1
0.679175,-0.243914,-0.466293,0.073479,0.170609,2
1.347326,-0.83761,-0.175662,0.236007,-0.027545,1
0.402819,-0.072554,0.467066,-1.659917,0.073133,1
0.839487,-0.309246,-0.956522,0.252773,0.132806,1
0.125986,-0.296686,1.218489,-0.251246,-0.09095,1
-0.786312,0.642318,0.449055,0.868213,0.006713,1
0.293639,0.781412,-0.308789,-0.999645,0.02459,1
-0.471089,0.139143,1.483512,-1.095671,-0.04941,1
0.363915,0.207682,0.784153,-0.345508,0.061085,1
0.747499,-0.138123,-0.293158,0.554848,-0.04304,1
-0.002742,0.438069,-0.575295,-0.129248,-0.048659,1
0.229243,-1.169107,-0.580713,-0.233791,0.146076,1
1.202287,0.33552,-1.065545,0.965167,0.007512,1
0.487658,0.719307,-0.673344,-0.034994,0.11208,2
0.168953,-0.012945,1.057708,-0.685988,0.081214,1
0.225261,1.452978,-0.900348,-0.177967,0.09053,1
0.483127,0.409649,-0.067188,0.314761,-0.031216,1
0.372207,0.558748,-0.340533,0.051658,-0.004389,1
-0.494598,1.205437,0.586781,0.293727,0.029228,1
0.060459,-0.007258,0.727655,-0.125502,-0.042995,1
-0.711408,-4.910135,0.632282,-1.161915,0.031741,1
-0.513631,2.171651,-0.527748,0.66387,0.039034,1
-0.274678,0.504164,0.944575,-0.212981,-0.015387,1
-0.037317,-1.617596,-0.094996,-0.29409,0.073128,1
-0.384998,0.165921,1.621992,0.095475,-0.040421,1
1.001229,-0.073499,0.165897,0.339353,0.017223,1
0.465314,0.788003,-1.078814,0.732663,-0.054752,1
0.314437,0.514566,-0.172999,-0.483612,-0.083698,1
-0.801185,1.340253,0.216423,-0.06636,-0.170357,1
0.39711,-0.237723,1.431096,0.028315,0.031473,1
0.09788,1.028409,0.308438,1.432296,-0.040224,1
0.022022,-0.368298,0.527654,0.322752,-0.010214,1
-2.092581,2.450005,-5.752703,-0.578127,-0.194293,1
1.441309,-1.186171,-0.24876,0.281861,-0.034129,1
1.598244,-1.062828,-0.867871,0.753459,-0.054996,1
0.569745,0.290172,0.072433,-0.384743,0.03604,1
0.928274,-0.972532,0.217489,0.259885,0.100478,1
0.585459,0.506082,-0.203908,-0.049941,0.105056,1
0.422559,-0.58325,0.645903,0.663281,0.038128,1
0.278418,-1.392419,-0.821345,0.601036,-0.135384,1
0.09725,-0.034268,0.60425,0.024451,-0.096765,1
0.384894,-1.551576,-1.061188,0.827736,-0.048285,1
-0.421841,1.438107,1.039624,-0.248301,0.033066,1
0.980156,-0.695102,0.114667,-0.364315,0.003223,1
-0.145123,1.739635,-0.42922,-0.955712,0.067965,1
0.111775,-0.045165,1.255995,-0.439901,-0.001513,1
-0.276891,0.811297,1.095033,0.938922,-0.026555,1
-1.780829,-0.400792,-2.331057,-0.596244,0.272384,1
0.792155,0.002796,0.004178,-1.433031,0.028795,1
0.244851,-0.785196,1.186777,-0.813904,-0.148006,1
0.927417,0.033054,-1.318947,0.227565,-0.003871,1
0.623981,-0.16668,1.116793,1.437062,0.053612,1
1.051469,0.134058,-1.153569,0.46883,-0.105524,1
0.755297,-0.189647,-0.314676,0.903704,-0.098398,1
0.511612,-0.592881,0.325211,0.126088,-0.030205,1
0.521778,-1.836869,0.642316,-1.090157,-0.080748,1
0.773576,-1.547361,-2.570705,0.274089,-0.197877,1
-4.732234,5.353421,-7.768029,-1.21348,-0.539494,1
0.048075,0.115493,-0.326508,-0.220958,-0.033949,1
0.530972,0.345578,-0.150171,-0.69544,0.02177,1
-0.589878,-1.760379,-0.253561,0.730566,-0.093516,1
0.554245,-0.394448,-0.337265,0.218202,0.302055,2
-0.555778,0.949128,0.650441,-0.634479,-0.074515,1
-0.107161,-0.210835,0.267377,0.087904,-0.064788,1
0.067665,-0.32953,-0.087566,-0.38738,-0.078478,1
0.199687,-0.375475,-0.177609,-0.85662,0.219624,2
0.740681,0.175175,-0.665244,-0.983207,0.040598,1
0.413838,-0.86729,0.832017,-1.262517,-0.067978,1
-0.029099,0.307036,-0.245755,-0.84755,-0.067264,1
-0.552354,1.751015,-1.632333,-0.80237,-0.078019,1
-0.541689,1.265601,0.144843,-0.809157,-0.074792,1
-0.096806,-0.442784,-0.971622,-0.122719,0.123558,1
1.040896,-0.853798,-0.357592,0.158092,-0.077343,1
-0.744828,-0.451789,-1.295638,0.142242,0.020868,1
0.063642,0.952992,0.382339,0.879824,-0.069114,1
0.317328,0.126713,0.919235,0.720431,-0.005137,1
0.143443,0.976549,0.097297,0.548558,-0.061097,1
1.116816,0.202889,-1.269593,-0.584613,0.063569,1
0.475677,-2.141513,1.589542,-1.825185,-0.000795,1
0.76131,-0.741103,-0.451208,-0.558961,-0.031269,1
0.985184,-0.327322,-0.501636,-0.062755,-0.044065,1
-0.267693,1.37511,0.487205,0.391612,-0.091914,1
1.259897,-1.046246,-0.705157,0.906866,-0.050975,1
-0.683189,0.913606,-0.076257,-0.438225,-0.113652,1
0.675704,0.460939,-0.882597,0.558842,-0.07528,1
1.053169,-0.320064,-0.516013,0.378077,-0.102146,1
-0.620523,-3.453992,0.425179,-0.930873,-0.014393,1
0.71529,-0.34233,0.035317,0.367274,0.033507,1
1.067646,-0.626606,0.040656,0.42972,-0.018299,1
0.802691,-1.14088,0.263371,-0.660379,-0.143988,1
-0.163366,-1.202858,1.946168,0.077968,-0.096929,1
0.560989,-0.094662,0.571206,0.25178,-0.005151,1
-1.070634,1.061575,0.867189,-1.396976,-0.082517,1
1.272269,-1.21319,-0.706302,0.16367,-0.160397,1
1.193457,-0.61175,-0.495299,0.679958,-0.09256,1
-0.127982,0.87127,0.520974,-0.946951,-0.00984,1
0.125791,-0.421309,1.182532,-0.716844,-0.040956,1
0.769685,-0.336289,-0.172745,0.685128,-0.047942,1
0.712351,0.011988,-0.041094,0.202532,-0.043466,1
1.558007,-0.769756,-0.68145,0.680917,-0.016531,1
0.57892,-0.735875,-0.352763,-0.685067,0.380122,2
1.417752,-1.050864,-0.224786,0.674261,-0.02399,1
0.658653,-0.109315,0.448852,1.368214,-0.051216,1
-0.117552,0.787294,0.034717,0.479676,-0.093521,1
-2.369519,-0.725721,-0.184958,-0.255224,0.406062,1
0.276438,-0.170922,0.51178,0.591822,-0.034667,1
0.647906,-0.915995,-1.505863,0.387474,-0.065167,1
0.502185,0.147134,0.17704,0.313425,-0.014565,1
0.30045,1.054332,-0.436029,0.236277,0.011676,1
0.108594,0.533487,0.421355,-0.485685,0.039945,1
0.402937,-0.137159,0.84412,0.807905,0.036324,1
0.174898,0.051221,0.926192,0.969049,0.039398,1
-0.677717,1.721018,0.573534,-0.570993,0.013716,1
-0.148746,-0.126715,1.453298,-0.451945,0.062107,1
-0.190363,-0.031825,1.438683,-1.935228,0.129615,1
-0.152003,2.069285,-1.009449,-0.708666,-0.019347,1
0.167553,-0.446844,-0.327863,0.525351,0.438135,2
-0.401802,0.60747,0.68916,-2.086645,0.011603,1
-3.705777,-0.006784,-0.118938,1.785004,0.016012,1
-0.600982,-0.794982,-0.751866,-0.332682,-0.059297,1
-0.663145,2.024218,0.476868,-0.220637,0.069088,1
-0.170948,0.836886,-0.242675,-0.886439,-0.047435,1
0.230648,-0.109608,1.247295,0.462693,0.043229,1
-0.765421,-0.025038,0.625958,-1.782082,-0.264055,1
0.509823,0.780364,-0.859782,0.811543,-0.006527,1
-0.551494,0.968825,0.408393,-0.374067,-0.040333,1
-0.025811,1.375031,-0.363812,-0.963966,0.034424,1
0.559611,-0.354937,-0.539653,0.625338,0.284479,2
1.066446,0.39282,-0.84564,0.715802,-0.032504,1
1.005671,-0.780355,-0.370554,0.104381,0.006479,1
0.806838,1.413173,-1.867061,0.609466,-0.016265,1
0.291857,-0.150457,-0.233037,0.88869,-0.200903,1
0.367637,0.132233,0.004868,0.464135,0.020469,1
-0.574295,1.245249,-0.647276,-1.181734,0.023596,1
-0.063522,1.226087,0.095978,0.644773,-0.073914,1
0.980612,0.645281,-1.01006,-0.089782,0.070722,1
0.796875,-0.46247,-0.996309,0.24585,0.228251,2
-0.064426,0.14782,1.116211,-0.238072,-0.051904,1
-0.37326,0.478759,0.746053,-0.723483,0.002203,1
1.344794,-0.672866,-0.727971,0.441323,-0.058223,1
0.373108,0.800098,0.423948,2.990337,-0.073237,1
1.540315,-1.268479,-0.681248,0.117327,-0.040747,1
0.881418,0.115523,-1.144738,0.08185,-0.134819,1
-0.119576,0.771724,0.516279,-0.004751,-0.028098,1
0.258435,0.489034,-0.741568,-1.191804,-0.004423,1
-0.09737,1.092457,-0.858956,-0.943775,0.03678,1
0.676674,0.031038,-0.908076,-0.433457,-0.039769,1
-7.045161,-1.975136,-0.703409,-1.089433,1.483999,1
0.384981,-0.025534,0.453756,-0.285675,-0.033994,1
-0.297799,-0.652604,-0.29619,-0.1359,0.016073,1
-0.288448,1.061041,1.785658,2.677132,-0.097006,1
1.7173,-0.890088,-0.8424,0.432109,-0.018441,1
-1.785419,-0.748125,-0.728844,0.850386,0.064228,1
1.779914,-0.520141,-1.143934,0.883358,-0.093377,1
-0.08304,0.497622,-0.299864,-0.560869,-0.103191,1
-0.322645,0.54099,0.349246,0.10267,0.334231,2
0.31573,-0.064514,0.749338,-0.649361,-0.022473,1
1.471534,-0.965919,-0.445374,-0.136121,0.05756,1
0.907342,-0.522648,-0.156061,0.492232,-0.028068,1
-0.062827,-1.023748,-0.318636,-0.806668,0.077564,1
0.458053,1.416687,-1.106135,0.713035,0.082337,1
0.582188,0.29224,0.415635,0.516694,0.039712,1
0.381561,0.441378,-0.747352,-0.912695,0.035938,1
0.698962,0.358251,-0.042778,-0.134666,0.048916,1
1.268207,-0.327769,-0.303863,1.06919,0.018251,1
-0.066054,-0.108493,1.014427,0.310395,-0.093076,1
-0.365533,0.422667,1.2599,-0.17854,0.040736,1
0.476991,0.04042,-0.090483,1.043628,-0.086442,1
-2.341799,-1.678847,-1.870909,-0.419965,0.143547,1
1.694343,-1.339075,-0.129963,-0.130516,0.088277,1
-0.328396,0.982468,0.024488,-0.926521,0.03609,1
1.90534,-1.095202,-0.964033,0.222503,-0.034933,1
-0.22456,0.940198,0.670835,0.877198,-0.075378,1
-0.528113,0.955815,1.142848,0.10329,-0.014631,1
-0.396242,1.29682,0.182719,-1.33662,-0.002995,1
-0.137423,-0.25027,-1.543314,-0.312018,0.068041,1
0.449577,-1.480241,1.891383,-1.130268,-0.019078,1
0.60822,-0.772196,-0.424138,1.444459,0.048164,1
-0.435819,0.804158,0.318677,0.007798,-0.093825,1
-0.486443,1.513633,-1.468793,-0.414124,0.053134,1
0.131981,1.027946,-1.473043,-0.223457,0.034969,1
-1.068462,0.537874,2.277426,1.479707,-0.078847,1
-0.210872,2.40428,-1.744099,-0.086829,0.060778,1
0.200842,0.580059,0.452865,1.056509,-0.050835,1
-1.946843,-0.934576,-1.307634,0.769718,-0.062221,1
0.767903,-0.295475,0.601069,0.524663,-0.109911,1
-0.354142,0.241893,1.755578,1.288441,0.024088,1
