@relation 'R_data_frame-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@attribute V3 numeric
@attribute V2 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute Class {1,2}

@data
82.2609,191,395.4783,18.9219,1
93.6,195.8,346.8,15.8291,1
97.5333,217.6,512.5333,28.8402,1
105.9038,231.7308,647.1154,36.1952,1
84.3537,192.0244,203.122,7.1124,1
144.4583,267.125,553.0417,22.5776,1
120.0526,235.1579,718.7895,21.7265,1
127.664,243.8893,489.8893,19.8752,1
78.7143,183.1905,444.8571,13.193,1
138.3729,255.0339,588.3051,28.8445,1
121.8929,199.3929,425.7857,22.4761,2
108.2857,237.1429,737.8571,34.8823,1
117.6727,234.8,454.7636,22.4965,1
88,203.2,641.2,39.8527,1
93.9333,216.9667,519.1667,29.3213,1
114.7419,233.1613,563.1935,18.8691,1
98.3333,217,598,18.4932,1
322.4444,388.6389,623.7639,79.2626,1
94.5938,222.7812,671.9688,30.1017,1
111.5954,228.7283,451.5954,29.6718,1
90.9333,212.0667,534.8667,42.9214,1
129.4602,261.4248,771.0354,27.3424,1
78.7407,166.4074,254.3704,14.1751,2
167.3684,258.443,231.1272,19.9455,1
98.8145,211.8396,481.6698,36.5265,1
88.2353,205.8235,478.8235,23.9389,1
77.5172,186.4138,281.6897,28.9615,1
118.4945,235.7582,445.6813,22.4545,1
89.9926,203.4649,604.3764,37.2502,1
97.25,197.25,433.25,11.7142,1
99.0417,189.4167,347.3333,24.6534,2
201.5806,308.6935,371.8226,29.8673,1
228.3333,356,456.8333,70.7876,1
155.5667,219,452.4667,13.4421,2
83.4444,198.1111,432.8889,49.046,1
86.1477,198.6932,549.0682,29.5081,1
84.9355,191.4194,315.1613,21.5042,1
92.9565,211.1304,622,29.9688,1
87.007,185.4126,283.042,11.6593,1
99.9444,221.9444,651.6111,22.7724,1
85.2857,203.8929,354.6071,23.8825,1
103.8333,231.3958,690.7083,22.5504,1
95.7931,212.7931,332,18.4908,1
125.381,212.4762,464.7619,21.2625,2
85.2361,196.2222,353.1528,23.2325,1
102.1336,229.1659,660.7972,10.3162,1
159.7143,275.4286,453.5714,6.1233,1
68,164.625,242.5,6.7535,2
170.3413,259.127,519.9127,23.5505,1
86.5833,182.1667,423,27.8721,1
113.2037,237.5556,705.7778,28.1286,1
91.4848,214.3939,520.0303,38.5443,1
92.1714,206.8,528.9429,25.7649,1
102.0588,222.8235,601.8235,25.1484,1
244,372.1267,292.6733,31.2741,1
106.9777,235.5826,681.9128,9.4411,1
98.6667,215.3333,559.3333,17.5689,1
103.2617,224.0841,720.7383,35.5617,1
88,211.8,511.4,15.6793,1
223.8571,323.7143,353,10.4725,1
123.0306,258.3609,811.9113,17.6633,1
112.6842,221.6316,617,34.036,1
84,203,364,44.8156,1
86.25,179,499.75,26.5436,2
78.3951,188.0634,367.4244,20.6219,1
77.4286,175.2143,244.8571,18.6985,1
104.6,229.8,625.2,17.4126,1
133.1818,245.9091,650.5455,22.248,1
109,242,789,11.7553,1
113.5,245,685.5,27.5,1
125.8499,260.5096,837.4834,21.3434,1
148.0583,253.4029,427.7816,19.0616,1
99.8,220.6,663.2,18.1108,1
256,344.6667,359.3333,73.0799,1
76.1667,185,217,11.7001,1
103.2941,200.2353,431.4118,22.1653,2
108.7727,229.0909,564.8636,15.5933,1
113.2857,226.875,460.4583,24.7385,1
132,275,980,12.4989,1
90.8571,204.1143,413.6857,20.5417,1
87.929,198.8579,487.3333,31.0998,1
82.4,187.68,332.4,48.23,1
95.7778,207.1111,504.3056,24.5681,1
89.4762,206.1429,453.0952,20.8683,1
94.8889,218.8889,698.1111,17.2376,1
101.9,231.9,599.6,20.5436,1
74.8824,181.5294,271.7059,13.0702,1
82.6,179.4,245.88,13.4339,2
87.8,211.4,487.3,28.3057,1
75.087,165.913,278,12.5175,1
661.8151,870.7983,704.1849,16.374,1
80.5,189.5,407,16.4198,1
94.4878,209.8049,444.7561,26.167,1
96.8421,216.1404,503.4211,34.2875,1
109.3077,245.8462,615.6538,33.3238,1
474.2353,472.3431,800.5,42.4957,1
148.272,266.256,429.384,21.211,1
102.8235,215.4118,610.0588,38.7958,1
102.25,223.25,753.5,13.1601,1
192.7843,286.1961,437.3725,31.0816,1
93.2,208.3053,565.9579,31.363,1
128.2727,243.4318,535.3409,20.8436,1
114.9053,244.2273,634.7008,23.5391,1
128.125,259.75,692.5,20.3039,1
96.9167,209.1667,583.9167,26.5073,1
144.2667,237.1111,443.6889,15.6534,1
98.1264,218.3022,578.7912,35.1725,1
109.9762,242.619,619.6071,39.1477,1
126.1111,213.6032,421,18.3049,2
341.6744,416.3256,453.4651,12.2659,1
111.52,237.32,681.16,29.8248,1
108.9545,243.2727,687.0909,10.927,1
77.5,188.6667,446.5,18.7059,1
89.2018,204.307,509.0088,25.24,1
107.04,235.92,765.76,29.0502,1
102.1633,219.3776,405.9184,22.0527,1
143.814,262.6977,500.6977,21.9365,1
93.5,193.6667,484.8333,28.3062,1
109.84,235.6,574.2,19.1706,1
88.7059,208.5882,454,15.8577,1
82.2222,199.2778,622.0556,34.9162,1
107.8065,231.129,657.2581,18.4055,1
221,332.4444,374,44.9815,1
94.5185,189.5185,453.5926,22.636,2
156.2429,221.6714,493.4143,24.4392,2
80.7383,187.3832,220.3084,13.679,1
83.3125,190.875,376.875,24.8593,1
84,196,385,32.6786,1
131.3864,252.1136,649.1591,16.3274,1
149.6727,254.3455,384.7273,56.1796,1
94.0714,199.4286,402.1429,17.6664,1
111.32,244.08,732.4,20.3519,1
110,234.2727,639.9091,26.3486,1
127.4211,234.9474,365.6842,29.342,1
103.6491,220.2807,549.7018,48.173,1
90.6739,203.6739,427.2609,28.2791,1
204.8061,325.1224,334.3571,16.2162,1
112.5667,226.3667,643.0333,40.122,1
91.68,209.16,532.68,34.4714,1
93.4545,214.7273,487.1818,16.7865,1
92.7143,204.4286,394.6429,20.8143,1
101.25,215.9583,617.625,23.5589,1
99.6667,226.5556,571.6667,31.1595,1
122.3607,241.459,535.3115,15.8702,1
101.053,218.2056,524.6137,37.3238,1
1594.5833,1848.9167,1597.3333,16.6124,1
228.0208,338.3958,591.3333,47.8755,1
98,224.4737,625.5789,20.3547,1
83.5263,192.6842,460.1053,27.9207,1
140,221.75,381.1667,18.9033,2
147.7143,252.9429,421.0857,12.6873,1
96.1538,198.9231,549.5385,26.3239,1
108.8785,226.6355,632.0187,37.1621,1
105.0972,237.2083,589.1111,45.0891,1
94.7561,206.9268,497.3902,25.9359,1
94.1944,215.5833,670.1389,22.3538,1
90.45,205.55,558.35,40.3932,1
91,211,465,37.7489,1
84.3333,208.8333,406.7222,29.2021,1
88.8242,200.1868,476.033,28.9531,1
83.3333,188.0667,382.8,18.0919,1
98.1429,208.7143,484.4286,15.3994,1
96.9032,218.5484,558.5484,16.015,1
105.5455,243.6364,749.8182,37.5599,1
223,328,384,0,1
148.5138,269.8257,385.5963,15.6288,1
85.7234,199.9362,392.5532,22.5913,1
106.2963,237.037,527.2222,13.6663,1
124.3051,273.8305,935.5763,20.4482,1
85.3714,190.6286,375.4286,30.9316,1
118.8814,241.8814,728.2373,36.6773,1
87.5556,176.8611,262.0833,21.753,2
92.7407,182.2222,381.037,35.2319,1
83,196,421,13.4917,1
98.5429,216.2571,717.1429,20.9224,1
95.8108,224.5405,604.027,22.7875,1
95.7907,217.4186,630.3488,61.3596,1
97.7143,212.5714,677.8571,27.0513,1
104.5053,227.6421,655.7474,23.5537,1
109.8162,231.3956,611.2461,26.3997,1
91.24,209.24,486.48,25.2879,1
91.5417,207.625,510.8333,17.5023,1
87.3267,201.9208,183.005,8.4027,1
111.0571,243.2571,705.1714,23.6302,1
94.6667,201.6042,454.6458,20.6376,1
114,244.875,612,27.7695,1
98.4,211.1333,525.8,20.503,1
92.1759,202.8981,459.9352,25.9973,1
89.7931,210.1379,574.2414,22.3355,1
204.6286,308.7429,387.4857,7.5886,1
85.5,202.15,442.2,38.4394,1
102,225.4667,725.2,15.788,1
115.0959,192.2329,332.4247,12.8057,2
146,270,430,29.5,1
85.5926,200.7037,291.2963,15.5182,1
76.6857,186.9429,287.2,13.2737,1
82.1818,199.0909,431.8182,37.5652,1
112.8421,244.5789,709.2632,26.33,1
165.3789,280.1579,741.2526,40.3574,1
122.306,249.4457,762.3659,26.4553,1
93.1471,214.7059,447.7353,34.4541,1
158.28,273.36,494.2,22.5802,1
97.7692,219.1538,594,26.8987,1
88.2885,202.8462,362.9423,20.9806,1
115.9043,235.8404,513.4149,20.0835,1
79.7969,185.8594,355.4688,20.7054,1
88.6786,198.6429,340.0179,27.1523,1
124.4118,232.6471,373.5882,41.858,1
97.0548,219.7808,551.137,32.8801,1
87.375,190.5714,586.0536,21.827,1
96,222,546.25,39.2552,1
87.625,196.375,469,17.3331,1
101.8243,224.0405,591.9595,16.8011,1
82,202,302,16.4981,1
119.6,239.2,346.4,14.6561,1
103.9333,229.3333,518.0667,31.432,1
87.2222,188.037,367.0741,17.9153,1
101.1321,226.7453,748.0943,34.4804,1
85.7059,195.5294,505.1176,36.0167,1
98.5,216,691,23.3214,1
86.5,207.5,294.25,11.1517,1
80.08,186.9,303.4,17.4088,1
120.7692,251.7692,903,23.0513,1
272.0208,331.9792,487.5833,46.148,1
108.4857,225,621.8857,22.561,1
86.3125,192.625,589.25,18.7382,1
105.5889,230.2889,735.5111,28.6139,1
139.9231,253.1987,454.9872,14.9019,1
107.6522,234.6087,768.6522,28.5762,1
102.1111,220.5556,616.5556,30.8793,1
113.1081,238.0541,738.7838,22.2584,1
96.1622,200.1351,307,24.5656,1
93,215.75,758.5,31.4891,1
131.8333,244.0833,394.6667,18.9407,1
104.625,221.125,507.875,22.5866,1
115.7358,258.9623,791.1509,18.8216,1
116.1951,233.878,417.3171,35.3923,1
123.55,210.25,415.65,17.3795,2
110.4545,236.4545,663.2727,35.9743,1
93.55,206,570.05,24.9141,1
102.4706,222.7647,636.9412,20.2425,1
118.9302,237.3488,613.0233,22.6716,1
86.1163,203.5116,431.9767,19.0669,1
113.3333,238.6667,790.5,34.1341,1
113.6667,246.2745,774.451,20.3004,1
94.5833,216.1667,550.75,25.3226,1
94.1818,215.6364,454.9091,21.7769,1
142,264,502,3.562,1
92.5909,210.5,564.5,30.2767,1
80.1667,187.3611,442.9444,16.4448,1
119.4118,265.9412,876.8235,25.6816,1
84.6812,193.2609,376.7101,16.8364,1
113.6953,236.5858,570.1805,30.1106,1
136.6141,255.4674,739.7337,28.8366,1
100.5,219.5,609.5,21.43,1
103.1364,220.9545,673.1818,10.2498,1
169.5942,289.0435,491.4203,16.2397,1
107.5,236.875,532.25,25.7058,1
105.8235,231.1569,780.7843,27.4961,1
189.1667,279.0702,334.2544,8.1403,1
154.6667,287.6667,485,80.4384,1
91.6207,206.4828,408.3103,16.614,1
87.9062,196.9062,442.875,39.3636,1
94.9268,211.7073,505.3415,30.227,1
117.2361,209.5602,566.0093,36.4421,2
137.1538,261.7692,438.7692,19.5021,1
102.8667,212.1333,694.4667,18.2611,1
87.3235,200.4412,366.1176,36.6431,1
96.5,211.6667,582.5833,14.8763,1
99.1429,207.7429,599.1143,26.9088,1
88.8929,204.9286,435.1548,25.5503,1
135.7857,214.8571,452.5,11.7757,2
255.7727,467.1818,353.7273,41.7252,1
135.9011,224.8242,507.1978,18.5072,2
119.8298,228.383,440.8723,21.9551,1
204.6667,327.75,265.6667,10.2263,1
95.3243,217.7027,729.3514,17.7919,1
104.4706,212.4118,611.1176,34.9798,1
80.7876,185.4513,256.5221,15.9635,1
105.8,230.2,821.6,17.059,1
84.6667,192.5238,346.2063,18.7445,1
85.7143,204.7143,495.0714,22.2858,1
106.913,228.6522,683.3478,38.7615,1
112.6507,228.9178,484.6918,27.7091,1
167.3333,262.0889,426.4667,14.2299,1
105.7,233.95,587.75,21.1217,1
86.5,202.5,409,11.2999,1
120.4,259.7,861.8,36.2305,1
229.2078,444.8275,378.8196,7.1159,1
110.5556,227.1111,526.5556,33.8267,1
119.3462,259.5385,701.6923,7.2656,1
109.3182,226.1364,742.2273,25.2284,1
91.9247,203.5591,544.1828,28.6394,1
92.2599,202.5367,592.774,49.2238,1
101.6967,228.1721,644.877,18.8155,1
141.4694,226.6735,435.9592,17.6061,2
114.7297,234.2568,504.2838,44.5579,1
101.98,188.98,329.99,17.8585,2
100.2,213.6,480.4,11.0164,1
82.087,186.9227,282.5411,18.7178,1
98.1364,217.2727,572.1818,7.9658,1
106.7049,239,778.7541,20.0837,1
101.9836,224.9508,553.0656,28.6107,1
159.8276,266.0345,266.8966,29.1057,1
88.3889,203.1667,522.6806,28.076,1
116.9167,251.75,485.5,23.9657,1
93.6364,203.1818,592.4545,45.6155,1
88.75,206.8824,579.8971,23.0081,1
92.6,209.9,592.4,20.3657,1
115.4286,230.2,438.9714,28.7131,1
80.5593,190.8814,338.4746,24.5918,1
109.75,232.25,516.25,13.2004,1
113.3116,240.0435,749.1159,28.7155,1
106.4444,224.1111,651.2222,22.0151,1
110.2835,192.8031,349.8346,21.066,2
109.5,230,753.5,9.2837,1
154.5469,249.6797,426.9492,24.2482,1
127.8734,267.3038,791.7089,20.7659,1
100,221,601,19.8158,1
81.1136,197.5,257.9318,20.414,1
102.1852,221.2593,619.4815,23.308,1
207,311.3729,430.4576,18.4162,1
174.5263,310.5263,551.2105,14.6426,1
137.4239,248.4457,510.087,27.0535,1
217.1351,291.7297,406.8919,26.1281,1
103.8438,222.6875,653.0312,24.3439,1
115.2069,234.1724,451.1034,27.7249,1
102.5789,220.4211,491.9474,16.1655,1
79.1935,188.3548,345.3226,16.1826,1
105,228.2143,590.8571,32.7249,1
100.6591,229.0909,599.8636,33.022,1
83.2963,185.9074,382.1667,16.9397,1
133,247.75,566.75,16.5858,1
101.7097,226.3871,746.8065,16.6827,1
216.3529,318.8235,421.7647,13.2171,1
285.871,361.2581,689.1935,30.0761,1
110.745,234.305,636.345,24.503,1
134.1639,272.7705,765.7705,25.524,1
601,779,789,23.4134,1
87.1765,191.6863,441.7647,20.3908,1
79.2902,181.6425,262.9223,16.5373,1
149.25,257.7778,292.6389,17.9389,1
608,797,819,74.8782,1
86.5,197.5,459,15.9941,1
101.6977,219.1628,682.5116,24.2077,1
125.4818,243.8636,432.1909,25.1901,1
81.6471,189.8235,279.3529,13.411,1
86.6667,212,552.8889,30.7303,1
105.0463,227.7954,679.2703,28.4802,1
113.75,241,828.75,32.264,1
114.6078,234.4314,457.6275,27.1409,1
82.7381,186,273.6429,17.1801,1
566.7576,564.6667,790.9697,56.3806,1
139.615,250.7062,475.7927,27.9899,1
100.4,216.2,534.8,15.1076,1
106.8727,229.2545,590.7818,16.5208,1
78.4,191.7,456.3,12.6668,1
93.8421,206.3684,555.6842,33.503,1
90.9844,203.3438,419.2812,20.8847,1
98.8082,212.1781,603.4247,25.3495,1
112.3308,234.1923,598.0308,30.6284,1
268,438,461,31.6139,1
103.2609,226.6196,857.913,29.8308,1
79.6579,188.8684,279.9474,16.8888,1
107.0339,230.0508,598.678,14.805,1
85.2414,205.2069,476.3448,27.1441,1
108.2,243.95,753.75,22.9314,1
91,203,517,26.0699,1
105.6269,218.0299,439,16.4323,1
146.8556,275.8,645.7889,33.406,1
117.6111,253.6111,841.1667,14.8728,1
115.5161,255.0161,809.6774,19.294,1
110.1024,190.315,383.3937,19.6665,2
97.3684,208.2105,591.6316,32.4691,1
122.4231,219.4231,536,30.7145,2
96.8966,212.6379,482.3966,21.2103,1
275.6579,381.5263,462.8421,24.7784,1
106.8169,225.6725,579.6408,30.8353,1
87.6316,194.1579,338.4211,15.1886,1
127.52,236.4,673,29.0576,2
93,206.2727,621.4545,26.2504,1
144.4694,245.102,295.102,19.3296,1
88.6824,203.9176,531.4471,31.0581,1
117.8571,244.4286,767.7857,13.0353,1
103.2857,218.4286,617,9.0079,1
206.2312,328.5477,310.6482,15.8639,1
222.2766,325.4043,630.383,37.1691,1
115.8125,252.4062,732.3229,12.1192,1
163.6286,275.1786,462.05,14.9796,1
91.3846,200.8462,357.4231,19.2589,1
74.3529,168,322.4118,18.5226,1
168,285.75,371.75,32.0615,1
104.6667,233.7778,682.1111,24.074,1
101.9375,220.4062,545.125,19.1188,1
96.8462,218.7692,607.359,24.2146,1
117.5,250,811.7778,9.2496,1
89.3824,201.6471,487.2353,19.7879,1
95.2169,188.8434,246.4578,12.9996,2
96.4483,216.4483,531.0345,33.5302,1
92.3125,216.75,562.875,19.9996,1
92.3571,209.4286,590.1429,16.1796,1
113.9167,245.7946,690.1012,32.3717,1
121.2424,232.303,413.6667,28.14,1
94.4752,213.2411,513.0142,34.4644,1
96.5,204,475.5,1,1
91.9545,223.7727,596.3182,22.5523,1
155.5625,282.6875,440.4375,40.5632,1
85.45,193.35,416.05,31.5726,1
109.9167,240.7083,786.5417,14.6969,1
111.5333,225.8,612.8,26.0415,1
79.2353,181.5882,364.7451,24.4348,1
85.2989,193.6092,396.6782,22.6679,1
85.7,195.3,498,12.9247,1
103.619,224.9524,651,22.8876,1
105.7381,191.9286,331.9524,22.4918,2
95.4483,211.931,587.2069,30.4099,1
122.1667,266.25,732.8542,14.1298,1
145.4375,290.125,807.5,16.9714,1
81.3636,175,241.8636,13.4595,1
284.5,446,573.5,11.4127,1
84,166,247,14.1018,1
102.4216,221.8922,516.9314,33.6909,1
87.6667,192.6667,563.6667,25.8246,1
94.4167,211.5,574.25,28.1657,1
107.75,247,930,25.2809,1
110.4923,227.6615,445.2615,18.3569,1
99.4583,223.6667,710,15.7841,1
94.3043,208.7391,583.3913,20.6044,1
100.2727,225.0909,672.7273,18.7762,1
149.3704,267.7037,568.9259,15.1495,1
113.4,252.6,812,23.7605,1
123.9456,207.2619,464.7245,26.6404,2
66.6,171.1,225.2,19.1039,1
125.2346,265.7778,821.5432,23.4196,1
86.5,199.3462,438.4615,18.8229,1
99.0263,223.3684,614.8158,33.348,1
95.3793,211.6724,499.4483,45.6824,1
147,258,491.75,44.8133,1
89.0833,179.4167,208.0833,20.3526,2
85.4615,178.6154,343.7692,16.2695,1
109.4177,238.2405,690.7089,8.7287,1
112.5349,248.1638,758.1943,8.1557,1
101.1548,222.0238,621.8095,37.3913,1
96.1765,183.8824,369.5882,16.4388,2
119.9789,229.2,480.7053,34.139,1
76.6818,182.8636,449.7273,14.317,1
190.2396,288.2708,511.5208,23.6363,1
403.672,433.0968,686.3548,24.6187,1
109.5714,248.4286,799.7143,29.2324,1
156.875,238.625,529.4107,19.6486,2
109.5833,225.75,580.2083,27.0981,1
81.4286,198,507.8571,15.0414,1
100.2432,222.5081,653.5946,29.5986,1
98.4545,222.1515,714.6364,21.504,1
99.2286,225.4857,709.7429,28.9515,1
100.7,225,594.65,25.822,1
93.1818,207.7273,504.4545,38.8691,1
144.5882,232.7843,563.8431,11.9486,2
85.8,194.6,487.6,30.9433,1
101.6,220,643.6667,37.418,1
97.9811,218.1509,586.1698,31.8132,1
169.3333,273.7778,448.7778,20.6197,1
88.3158,201.1579,639.0526,13.9051,1
103.5,217.625,640,33.5613,1
92,204.6,572,28.2446,1
95,212,613,17.2401,1
128.4091,230.8636,420.9545,39.0594,1
135.0714,240.4643,381.8214,18.5844,1
82.1244,193.0155,325.0104,21.8439,1
75.2857,180.5714,389.5714,17.2957,1
125.9388,270.4796,744.3265,13.6628,1
94.6512,201.5349,456.186,42.5872,1
84.3158,194.8289,387.6974,25.9883,1
94.7692,213.1538,558.1154,15.8581,1
99.7368,225.5789,548.2105,24.433,1
200,307.7222,360,36.2281,1
163.8333,286.4167,430.6667,25.0847,1
97.5,210.75,476.25,21.545,1
99.2143,210.7857,572.7857,27.2764,1
103.1667,222.5,405,22.1617,1
89.7059,203.3137,412.7059,35.8139,1
93.1667,207.4583,456.125,14.4143,1
100.75,220.75,572.5,27.9598,1
119.8667,239.6111,522.5111,44.7923,1
149.9412,240,179.1176,18.8391,1
92.3529,208.2353,474.7647,39.0215,1
100.2353,233.7059,694.4118,27.0284,1
80.3478,195.1739,455.6957,14.5022,1
107,224,687.75,28.7189,1
79.5,186.25,384,16.3811,1
99.7153,211.9028,386.5347,42.9545,1
138.85,226.15,608.9,29.0728,2
108.4764,235.8878,687.2146,28.9472,1
115.875,230.75,517.375,25.1433,1
129.1479,246.0592,532.716,36.4804,1
97,224,454,42.9847,1
91.8824,204.3529,544.7647,24.3674,1
74.5,173.6,331.05,26.8262,1
111.7826,242.5217,795.4348,22.6364,1
207.8462,317.8462,398.2308,29.2403,1
93,207,690,17.702,1
74.9,182.2,291.7,23.6124,1
101.9524,223.5714,645.5714,18.0351,1
83.1687,198.0241,419.9036,42.2443,1
86.4,181,453.8,27.7281,1
84.8738,196.9223,388.7476,14.8528,1
109.4,239.5714,718.7714,20.81,1
102.4231,225.9615,666.6731,34.0465,1
89.8261,196.6522,399.3913,22.251,1
95.8767,207.5068,414.3699,17.4991,1
109.2353,223.0588,467.4706,29.2855,1
87.0556,198.25,445.3889,27.2641,1
121,237.5,757.5,23.3957,1
107.5556,244.2593,735.5185,34.5754,1
95,222.3684,629.8421,29.2673,1
96.0286,211.4571,491.8429,28.3922,1
119.1091,251.4545,663.6727,23.4716,1
82.8435,190.3739,295.9391,21.3034,1
119.5652,266.087,851,19.3357,1
121.8361,250.2,643.4361,28.7662,1
140.0847,266.2881,463.2203,15.7116,1
97.7037,227.2222,595.6667,22.3653,1
89.8421,205.6842,564.9474,23.3394,1
100.1667,213.5,650.75,17.541,1
111.5472,231.434,767.1132,15.2162,1
86.6364,199.3636,413.9091,15.4235,1
90,203.4074,495.4074,36.9438,1
97.7941,215.7647,878.0294,21.5669,1
82.1975,193.284,444.5926,30.9665,1
121.3243,248.0721,691.2162,26.3937,1
86,188,439,12.3161,1
111.72,252.68,799.16,29.0981,1
90.619,194.9524,493.2381,24.07,1
92.4824,202.5176,509.1529,26.1212,1
121.3333,224.8333,695.75,24.074,2
88.3279,189.1148,341.8852,16.6187,1
113.1667,238.1667,917.5,12.5355,1
117.4,260.3556,723.9778,16.9173,1
108.2436,232.5641,724.7179,31.6022,1
100.7273,216.7273,640.0909,26.6905,1
93,196,437,27.3359,1
112.0179,218.3571,426.6071,19.0832,2
128.0277,245.6233,517.5789,21.8939,1
90.625,207.2917,472.25,21.2001,1
109,238,774,24.1431,1
136,260,607,14.7158,1
90,211.5,464.1944,42.0495,1
99.125,217.875,452,13.0682,1
107.1518,224.5893,578.2321,42.189,1
118.4324,238.7568,584.4595,20.1778,1
90.6667,205,507.6667,6.2361,1
104.6667,233,519.6667,23.2522,1
98.5714,213.9286,628.1429,35.2226,1
99,213,458,16.0641,1
120.1034,262.3793,914.7931,38.868,1
95,230,644,21.132,1
77.65,174.4,302.1,10.0673,1
105.2373,225.3051,654.4915,34.7558,1
129.7576,241.3939,334.1212,20.5044,1
100.4286,220.4161,478.3665,21.8484,1
110.0222,201.3778,483.7556,22.6741,2
112.0455,233.9091,626.5227,30.962,1
104.4737,225.2982,712.7719,27.2516,1
86.5169,197.9775,474.7416,25.8699,1
168.1818,279.2727,407.5,18.0113,1
197.1897,308.8793,722.3793,50.265,1
133.625,251.0625,499.375,12.5721,1
107.6597,228.3854,605.0486,30.802,1
107.6875,244.1042,685.9583,29.8275,1
104.0909,221.8182,711.4545,18.4014,1
78.625,184.8125,330.0625,13.3778,1
96.2295,193.541,270.5574,17.7287,1
96.4109,209.8436,517.9891,36.9297,1
111.2,232,754.8,22.8035,1
95,202.12,436.28,51.2914,1
117.3333,247.8333,844.8333,17.6586,1
78.2,181,451.4,18.655,1
190.6,303.6,568.2,16.1691,1
92.2514,208.2186,477.9016,36.8448,1
92.0208,196.3125,556.3542,17.1181,1
106.6667,228.3333,757.4074,21.8806,1
99.2188,213.9062,427.4375,26.2069,1
88.4444,199.1111,483.2222,37.0465,1
95.8889,218.1111,538.2778,29.57,1
89.4444,195.8889,394.3556,25.5579,1
123.7053,213.7263,153.7684,10.9291,1
100.3704,219.7778,603.3704,18.6736,1
81.6071,190.2786,162.8571,12.6247,1
92.619,212.1984,640.619,31.726,1
99.5,232.9,671.2,30.4506,1
106.6667,233,616.3333,17.8512,1
148.8235,260.1176,357.4118,24.5663,1
95.12,216.24,531.24,30.9597,1
91.3438,199.5,427.1562,17.8536,1
114.9655,249.5172,765.4138,8.1236,1
96.5135,208.5946,715.3243,18.3874,1
114.8571,251.1429,621.4286,17.8039,1
83.5,188.75,307.625,44.3931,1
120.982,236.9189,485.3333,27.0174,1
115.8333,234.8889,675.5,34.055,1
88.0204,197.9388,604.8571,17.2092,1
116,213.8889,203.0556,10.435,1
103.1132,201.3019,590.1887,23.63,2
89.9355,188.7742,414.9355,36.447,1
147.6364,242.0909,438.1818,12.7571,1
103.4,218.6,617.1,14.7543,1
118.7018,255.3158,814.7193,21.5536,1
107.7162,239.3378,727.1892,17.3293,1
92,210,565.6667,27.8742,1
153,239.5,300.75,19.4023,1
91,203.4444,467.8889,18.0185,1
207.1579,310.7895,424.7895,21.1119,1
89.05,195.15,494.15,25.5125,1
120.9412,256,634.8824,31.9633,1
75.25,185.25,288.25,11.5243,1
323.928,488.12,561.936,18.2397,1
101.7778,222,479.9444,49.5318,1
120.0426,203.8511,436.8723,14.7231,2
90.15,199.525,472.55,28.7862,1
112.4,229.4,559.05,28.9705,1
105.68,201.72,426.8,19.2468,2
81.8941,187.8353,361.4,16.4885,1
91.2994,202.9045,391.3694,20.7,1
571.96,572.68,796.84,82.9636,1
110.8636,220.2273,520.3636,20.666,1
120.7222,257,865.2778,21.5953,1
96.0876,212.2659,511.997,28.6015,1
105.625,226.75,636.625,31.3588,1
131.2051,215.5641,504.0769,22.1942,2
85.4167,198.1875,329.7917,23.2583,1
96.8846,218.9615,668.2308,20.4275,1
89.4894,195,379.7447,28.2869,1
98,211,513,10.3118,1
181.2611,265.338,317.1865,19.612,1
91.4444,208.5556,492.8889,22.103,1
94.8462,215.7692,657.5385,17.4487,1
96.2308,220.6154,596.6923,23.3679,1
173.5564,295.0526,281.4812,19.0258,1
126,255,648.5,19.6876,1
136.4667,224,529.4667,14.0943,2
91.3333,211.5417,485.8333,23.06,1
94.5455,228.2727,693.0909,25.6695,1
92.2727,211.3636,369.5455,17.7266,1
91.3103,205.5862,395.2759,14.1838,1
90.5,214.75,585.9,25.7177,1
82.529,190.973,440.6602,37.6561,1
97.1818,204.8182,535.5455,37.2287,1
93.1452,180.7419,227.7742,12.2933,2
96.3036,217.9643,623.8036,24.4367,1
88.5652,206.6957,428.6522,20.3766,1
118.8409,251.9545,801.6818,32.6258,1
112.0882,239.6176,818.0588,14.1992,1
109.2478,225.9646,625.0531,22.2911,1
156.0526,280.7368,309.2105,22.2759,1
177.2406,288.9953,480.7028,24.9908,1
99.75,223.375,707.125,8.5696,1
90.1429,207.102,605.7143,24.3373,1
121.2326,265.5349,829.1628,14.9002,1
105.4878,218.9106,594.939,28.0899,1
118.542,253.7521,893.2689,24.5627,1
88.2105,216.9474,532.2105,38.1698,1
78.2254,182.8451,277.2817,15.4009,1
90.7333,205.12,663.1333,26.4545,1
85.5,193,421.5,4.1458,1
92.3952,207.5484,531.1613,29.9618,1
143.7927,252.5,313.5488,32.3544,1
121.875,226.5625,449.5,18.0727,1
203.6923,297,316.6154,70.494,1
100.7231,218.0923,513.1231,18.9034,1
95.2637,215.011,676.5055,24.5594,1
167.75,298.0833,370.0833,64.2318,1
99.2921,215.8708,556.2191,20.8753,1
112.5385,228.8077,559.2308,14.7261,1
85.2542,197.6271,340.8136,14.1972,1
126.6,226.6333,659.5889,22.5644,2
144,269.2333,428.5,26.536,1
98.0909,210.5909,470.1364,20.3803,1
