@relation R_data_frame_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A6-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Class {1,2}

@data
-1.087897,-0.576028,-0.15548,0.122448,-0.423474,1
-0.670029,-0.370361,-0.132273,0.054601,-0.268365,2
-1.013746,-0.546213,-0.168761,0.110964,-0.403977,1
-1.173529,-0.63414,-0.213213,0.12273,-0.478393,1
-1.315297,-0.717647,-0.24203,0.13926,-0.536894,1
-1.938672,-1.050121,-0.33061,0.197436,-0.789724,1
-1.469767,-0.768609,-0.223606,0.162456,-0.596333,1
-1.670361,-0.916094,-0.284238,0.185859,-0.663929,1
-1.474565,-0.790919,-0.24907,0.161683,-0.603629,1
-1.975256,-1.04697,-0.31486,0.212446,-0.803053,1
-1.172003,-0.611712,-0.164659,0.126492,-0.460345,1
-1.082495,-0.558539,-0.160642,0.141764,-0.456485,1
-1.84637,-0.982396,-0.285827,0.175714,-0.756956,1
-1.926572,-1.0399,-0.332057,0.209038,-0.788041,1
-1.243766,-0.6489,-0.179205,0.13331,-0.491031,1
-0.624604,-0.359762,-0.115234,0.052575,-0.262967,1
-1.790258,-0.965886,-0.298102,0.193756,-0.718486,1
-0.851539,-0.457424,-0.143324,0.046686,-0.333094,2
-0.947197,-0.499066,-0.171348,0.091061,-0.39034,1
-1.689425,-0.887806,-0.259563,0.188235,-0.688488,1
-1.434999,-0.760758,-0.245014,0.148132,-0.585064,1
-1.347543,-0.723635,-0.221538,0.13981,-0.538813,1
-1.445916,-0.776119,-0.237832,0.157335,-0.58119,1
-1.062323,-0.581636,-0.18552,0.116215,-0.426205,1
-0.393042,-0.233833,-0.083534,0.041481,-0.148383,1
-0.55584,-0.316409,-0.095597,0.046609,-0.218146,1
-0.910076,-0.494807,-0.141836,0.103789,-0.352959,1
-1.232255,-0.645716,-0.207147,0.118918,-0.500907,1
-1.374912,-0.748641,-0.237541,0.144733,-0.551018,1
-1.326584,-0.699326,-0.201344,0.143735,-0.530659,1
-1.911612,-1.025853,-0.329684,0.20341,-0.782677,1
-1.376377,-0.732468,-0.218651,0.146822,-0.547944,1
-0.689833,-0.369931,-0.129912,0.067018,-0.276324,1
-1.72905,-0.945046,-0.230159,0.080115,-0.709073,1
-0.23049,-0.129011,-0.074403,0.006549,-0.109339,1
-1.373086,-0.764535,-0.232264,0.142643,-0.552727,1
-1.590461,-0.844426,-0.236302,0.181411,-0.635673,1
-1.020172,-0.534078,-0.157808,0.116997,-0.413271,1
-1.761787,-0.958818,-0.308246,0.188709,-0.715162,1
-1.2321,-0.666604,-0.180375,0.149363,-0.482647,1
-1.424941,-0.761645,-0.242268,0.153943,-0.585879,1
-1.796809,-0.960701,-0.278564,0.194397,-0.708707,1
-1.712259,-0.936255,-0.286777,0.184579,-0.688871,1
-0.811485,-0.457558,-0.156124,0.079123,-0.316065,1
-1.451995,-0.791443,-0.255915,0.153658,-0.583793,1
-0.73547,-0.409792,-0.137598,0.078304,-0.289743,1
-1.017943,-0.557267,-0.154835,0.109258,-0.394856,1
-1.593615,-0.853605,-0.267018,0.149733,-0.640821,2
-1.281092,-0.712532,-0.242577,0.133205,-0.525639,1
-0.995334,-0.529102,-0.174671,0.092876,-0.400811,1
-1.211438,-0.647809,-0.217023,0.12326,-0.495566,1
-2.022718,-1.076404,-0.325799,0.218753,-0.818515,1
-1.678281,-0.903532,-0.287814,0.166089,-0.680257,1
-2.045046,-1.109349,-0.336627,0.215553,-0.837917,1
-1.110775,-0.594429,-0.197228,0.112218,-0.449788,1
-1.693386,-0.922238,-0.28621,0.177576,-0.670099,1
-0.927125,-0.496363,-0.150141,0.108537,-0.37415,1
-1.711125,-0.926487,-0.285409,0.180308,-0.683893,1
-2.380217,-1.276312,-0.402889,0.259939,-0.980598,1
-1.921274,-1.060742,-0.31974,0.179207,-0.782733,1
-1.308082,-0.691946,-0.203352,0.144068,-0.522499,1
-2.097253,-1.110461,-0.341245,0.218306,-0.856765,1
-1.159777,-0.599076,-0.195408,0.129633,-0.496685,1
-4.602023,-2.527456,-0.772496,0.495725,-1.926475,1
-0.879951,-0.450098,-0.139525,0.08853,-0.362986,1
-3.127401,-1.693532,-0.470384,0.224076,-1.269675,1
-0.901451,-0.49433,-0.174682,0.089798,-0.364385,1
-0.799557,-0.451244,-0.151863,0.112838,-0.363828,1
-1.581626,-0.863566,-0.273793,0.170655,-0.63317,1
-0.971382,-0.532213,-0.165609,0.104994,-0.383196,1
-1.363795,-0.736514,-0.229874,0.122275,-0.548124,2
-1.927518,-1.015942,-0.303129,0.209496,-0.783516,1
-1.38962,-0.755403,-0.236859,0.142127,-0.549078,1
-1.622694,-0.851927,-0.266446,0.174208,-0.66993,1
-1.25886,-0.641645,-0.20173,0.124163,-0.523685,1
-1.337905,-0.707088,-0.223978,0.143985,-0.561315,1
-0.832011,-0.442402,-0.136338,0.090782,-0.349456,1
-2.523421,-1.363152,-0.429056,0.260713,-1.035581,1
-1.048746,-0.566574,-0.159641,0.116179,-0.410901,1
-1.592759,-0.854078,-0.255852,0.179275,-0.642408,1
-1.117168,-0.584053,-0.169089,0.124702,-0.45318,1
-1.833602,-0.994206,-0.30193,0.201094,-0.729163,1
-2.040009,-1.102659,-0.349512,0.221403,-0.833327,1
-1.438145,-0.773893,-0.225629,0.156858,-0.568169,1
-2.176369,-1.180609,-0.367545,0.213114,-0.868648,1
-1.596292,-0.85714,-0.249524,0.179166,-0.632602,1
-1.055489,-0.590161,-0.199247,0.112264,-0.425099,1
-1.27765,-0.688861,-0.235283,0.130256,-0.523206,1
-0.890462,-0.509635,-0.17614,0.08907,-0.364681,1
-1.066395,-0.575737,-0.178567,0.112662,-0.423217,1
-1.25749,-0.68121,-0.218983,0.132804,-0.518937,1
-2.44295,-1.325473,-0.409766,0.264559,-0.979921,1
-1.405319,-0.722802,-0.233059,0.144097,-0.58815,1
-1.83852,-0.97414,-0.29226,0.210116,-0.755478,1
-2.133832,-1.182634,-0.349837,0.242181,-0.8986,1
-1.114552,-0.622982,-0.202138,0.124362,-0.438919,1
-1.137827,-0.586308,-0.169444,0.123138,-0.464066,1
-1.404514,-0.782826,-0.260961,0.151517,-0.589281,1
-1.387002,-0.744034,-0.234065,0.142519,-0.555197,1
-1.047938,-0.570919,-0.194689,0.109341,-0.42419,1
-1.509848,-0.816573,-0.246798,0.172467,-0.61192,1
-1.113687,-0.615345,-0.181496,0.123183,-0.444744,1
-2.177436,-1.166484,-0.362467,0.225355,-0.877083,1
-1.799065,-0.958853,-0.30299,0.187362,-0.73342,1
-0.588653,-0.320129,-0.123787,0.061238,-0.248315,1
-1.128333,-0.604844,-0.195779,0.101697,-0.450284,2
-0.543042,-0.299771,-0.08777,0.061366,-0.201644,1
-1.824471,-0.995321,-0.310627,0.17523,-0.743224,1
-1.485357,-0.798546,-0.250204,0.157543,-0.610411,1
-2.33234,-1.258136,-0.397802,0.252722,-0.947348,1
-1.290385,-0.68881,-0.179583,0.162121,-0.511048,1
-1.91323,-1.01282,-0.296818,0.207227,-0.76736,1
-1.518511,-0.799058,-0.254954,0.162289,-0.628452,1
-2.115816,-1.133046,-0.350713,0.227583,-0.863608,1
-0.477919,-0.276274,-0.077406,0.044886,-0.190169,1
-0.640788,-0.341958,-0.090435,0.072224,-0.249651,1
-1.12291,-0.618289,-0.195996,0.109481,-0.456829,1
-2.132873,-1.187976,-0.37651,0.252325,-0.914971,1
-1.875632,-1.004526,-0.299875,0.197803,-0.745427,1
-0.375762,-0.180938,-0.041576,0.039186,-0.143707,1
-0.973796,-0.517842,-0.159799,0.104345,-0.392425,1
-1.800424,-0.959109,-0.292778,0.189605,-0.723992,1
-0.672969,-0.374758,-0.137703,0.066481,-0.292112,1
-1.562177,-0.857914,-0.269536,0.167032,-0.620403,1
-1.519612,-0.797247,-0.248122,0.155289,-0.624231,1
-1.139315,-0.608567,-0.178195,0.125745,-0.451823,1
-1.242551,-0.683371,-0.223601,0.132147,-0.500719,1
-1.524557,-0.846607,-0.252322,0.164694,-0.65487,1
-2.092444,-1.145244,-0.358592,0.199979,-0.878674,1
-1.762279,-0.933996,-0.287601,0.188996,-0.716673,1
-0.947717,-0.516421,-0.169747,0.094618,-0.37795,1
-1.935888,-1.027769,-0.310672,0.20878,-0.784654,1
-0.614534,-0.322734,-0.086171,0.062084,-0.226644,1
-2.81043,-1.521183,-0.473067,0.299209,-1.138757,1
-1.776451,-0.94153,-0.273275,0.198851,-0.71905,1
-1.116301,-0.575926,-0.187395,0.123438,-0.475342,1
-2.002744,-1.090452,-0.346989,0.206316,-0.797554,1
-1.790414,-0.959412,-0.291945,0.19021,-0.717514,1
-1.750257,-0.93291,-0.295208,0.1831,-0.717053,1
-2.502873,-1.35727,-0.429636,0.232065,-1.040957,1
-1.377153,-0.738514,-0.227425,0.149489,-0.565808,1
-1.292649,-0.694687,-0.211656,0.144569,-0.529152,1
-1.733974,-0.922741,-0.291217,0.175104,-0.701617,1
-1.083583,-0.571199,-0.182379,0.10879,-0.437931,1
-0.746155,-0.399187,-0.134771,0.067566,-0.296008,1
-1.386003,-0.737872,-0.229631,0.146474,-0.560477,1
-0.900988,-0.47785,-0.166557,0.087703,-0.367009,1
-1.630534,-0.870704,-0.284904,0.165832,-0.679078,1
-1.286081,-0.663588,-0.2097,0.135096,-0.535658,1
-1.412122,-0.753507,-0.229114,0.134054,-0.573553,1
-1.331646,-0.71896,-0.210959,0.144527,-0.523099,1
-1.494753,-0.805799,-0.245062,0.165838,-0.611032,1
-1.566551,-0.825859,-0.24939,0.169562,-0.637192,1
-0.52864,-0.270821,-0.077226,0.066985,-0.220444,1
-1.124371,-0.598013,-0.185934,0.099594,-0.448195,2
-1.394117,-0.727829,-0.218447,0.150638,-0.569065,1
-1.015255,-0.573884,-0.174745,0.107184,-0.411696,1
-1.697581,-0.894185,-0.253966,0.191321,-0.683548,1
-1.212595,-0.657816,-0.215783,0.102005,-0.481573,2
-0.788114,-0.424138,-0.147367,0.087191,-0.324833,1
-1.574732,-0.836983,-0.252908,0.171942,-0.635278,1
-1.050478,-0.555849,-0.148348,0.106674,-0.398856,1
-1.427019,-0.766769,-0.233307,0.13964,-0.577776,1
-0.691876,-0.366618,-0.112485,0.0764,-0.278466,1
-1.392065,-0.728596,-0.225668,0.124288,-0.560409,2
-1.590499,-0.864582,-0.258233,0.181395,-0.639962,1
-0.845515,-0.461704,-0.139818,0.095009,-0.354119,1
-1.007136,-0.541162,-0.180897,0.096331,-0.400879,1
-0.750792,-0.4167,-0.128516,0.064004,-0.317134,1
-1.473935,-0.78185,-0.245884,0.148797,-0.595034,1
-0.816362,-0.453129,-0.135973,0.093273,-0.318515,1
-0.885987,-0.482341,-0.151112,0.098263,-0.351839,1
-1.333389,-0.707204,-0.226385,0.124568,-0.539318,2
-1.512041,-0.810222,-0.249494,0.161586,-0.605719,1
-1.197713,-0.657309,-0.22265,0.118402,-0.484259,1
-1.874507,-1.008242,-0.31923,0.199504,-0.762284,1
-0.486023,-0.272726,-0.109028,0.045427,-0.193834,1
-4.36656,-2.375462,-0.695031,0.402592,-1.76179,1
-1.84303,-0.987354,-0.311165,0.195307,-0.750086,1
-1.933542,-1.034715,-0.319874,0.201896,-0.780264,1
-1.215056,-0.66617,-0.214627,0.126228,-0.48153,1
-1.665493,-0.876807,-0.279684,0.169439,-0.681985,1
-0.94048,-0.511702,-0.178091,0.092807,-0.381773,1
-1.996114,-1.078657,-0.330922,0.212761,-0.797565,1
-1.810306,-0.962715,-0.285837,0.19038,-0.725136,1
-1.526374,-0.831916,-0.162044,-0.005696,-0.620548,1
-0.942321,-0.508247,-0.1445,0.099033,-0.356943,1
-1.612069,-0.872985,-0.273199,0.168208,-0.642396,1
-1.667857,-0.878109,-0.280509,0.170234,-0.682323,1
-1.356303,-0.750118,-0.222099,0.156378,-0.535903,1
-1.555557,-0.898418,-0.239453,0.169086,-0.682836,1
-1.420252,-0.770439,-0.22926,0.157351,-0.5642,1
-1.787965,-0.957772,-0.305569,0.189911,-0.735418,1
-0.900814,-0.486159,-0.159876,0.088993,-0.376087,1
-1.499303,-0.81214,-0.223822,0.119028,-0.618997,1
-0.58435,-0.322576,-0.070333,0.080649,-0.207246,1
-2.165673,-1.176926,-0.368571,0.23195,-0.868602,1
-2.264305,-1.215007,-0.384706,0.230282,-0.917571,1
-1.193797,-0.657257,-0.196039,0.1133,-0.493869,1
-1.238915,-0.643852,-0.192265,0.133485,-0.510477,1
-1.052427,-0.550502,-0.17641,0.102887,-0.429225,1
-1.385973,-0.732824,-0.228905,0.143238,-0.564206,1
-1.666919,-0.885033,-0.287975,0.178263,-0.691248,1
-2.677169,-1.495223,-0.448294,0.295535,-1.156037,1
-1.737725,-0.928365,-0.293547,0.183127,-0.708418,1
-2.631231,-1.400833,-0.437606,0.279869,-1.093688,1
-0.975546,-0.521253,-0.153726,0.098489,-0.374497,1
-1.361917,-0.735456,-0.238455,0.145896,-0.55815,1
-0.997045,-0.551736,-0.160634,0.113919,-0.387696,1
-1.149406,-0.617052,-0.174161,0.13656,-0.453823,1
-1.53981,-0.832473,-0.244626,0.128644,-0.605113,2
-1.637898,-0.887126,-0.290699,0.17278,-0.661467,1
-0.81802,-0.432972,-0.099454,0.095106,-0.305448,1
-0.655603,-0.364462,-0.1131,0.057605,-0.285687,1
-1.736849,-0.922322,-0.294148,0.180048,-0.712029,1
-1.705567,-0.908424,-0.267797,0.1856,-0.685736,1
-0.525459,-0.30106,-0.087498,0.044642,-0.223243,1
-1.204899,-0.642101,-0.194217,0.133469,-0.490713,1
-2.647018,-1.436302,-0.453176,0.268079,-1.074743,1
-1.089422,-0.588269,-0.186904,0.099819,-0.433653,2
-1.042164,-0.561404,-0.192224,0.107366,-0.425487,1
-0.717259,-0.364015,-0.109998,0.072686,-0.289256,1
-0.965458,-0.529346,-0.170551,0.089431,-0.383112,1
-1.600925,-0.846153,-0.268431,0.172781,-0.659227,1
-2.154137,-1.164802,-0.354597,0.224765,-0.871734,1
-0.911544,-0.484606,-0.14196,0.099972,-0.358207,1
-1.496252,-0.780817,-0.236658,0.162103,-0.61474,1
-1.455654,-0.768597,-0.239434,0.149073,-0.58656,1
-1.366697,-0.742559,-0.239653,0.144867,-0.552566,1
-1.200651,-0.653926,-0.198409,0.131897,-0.482499,1
-0.84013,-0.45633,-0.147683,0.071101,-0.346203,1
-1.287858,-0.710143,-0.229292,0.135053,-0.50848,1
-1.168635,-0.633539,-0.192264,0.117856,-0.457481,2
-1.394473,-0.730029,-0.22639,0.140412,-0.565527,1
-1.19961,-0.652734,-0.189941,0.126784,-0.463355,1
-1.475217,-0.796478,-0.24961,0.158346,-0.59215,1
-1.312456,-0.710057,-0.218775,0.140641,-0.523409,1
-1.990365,-1.067762,-0.320525,0.210415,-0.797149,1
-1.551914,-0.826341,-0.258472,0.165309,-0.63322,1
-0.375741,-0.192851,-0.08538,0.012422,-0.213493,1
-1.946201,-1.060402,-0.310046,0.209738,-0.764655,1
-1.730795,-0.919627,-0.280722,0.184303,-0.70148,1
-0.948325,-0.510698,-0.167322,0.085376,-0.400707,1
-2.055861,-1.089755,-0.338112,0.217326,-0.840493,1
-1.390921,-0.745645,-0.241626,0.143603,-0.559496,1
-1.387769,-0.766048,-0.237063,0.152496,-0.550244,1
-1.136431,-0.610277,-0.186838,0.129277,-0.456421,1
-1.786617,-0.964433,-0.285181,0.206031,-0.720985,1
-1.755996,-0.925899,-0.295067,0.179317,-0.71602,1
-2.264546,-1.227229,-0.381134,0.241667,-0.908322,1
-1.628094,-0.873688,-0.276419,0.167843,-0.666466,1
0.019763,-0.069672,0.026211,0.027411,0.033268,1
-0.962799,-0.52005,-0.182792,0.097776,-0.396741,1
-0.956501,-0.52813,-0.18654,0.098743,-0.390691,1
-1.178178,-0.627476,-0.195342,0.123073,-0.470822,1
-1.234283,-0.65982,-0.219593,0.116114,-0.503731,1
-1.265989,-0.67967,-0.209995,0.127385,-0.500461,1
-1.710225,-0.916846,-0.295732,0.171116,-0.698455,1
-1.083249,-0.602107,-0.201392,0.115478,-0.45621,1
-1.566069,-0.837586,-0.263485,0.170579,-0.640592,1
-1.0565,-0.590916,-0.199241,0.104765,-0.442636,1
-1.929516,-1.023977,-0.304605,0.206098,-0.770832,1
-0.963583,-0.511291,-0.17039,0.098378,-0.394002,1
-1.128676,-0.603683,-0.167724,0.123826,-0.435884,1
-1.574448,-0.828123,-0.259083,0.164778,-0.642664,1
-2.340014,-1.255241,-0.387823,0.247747,-0.945442,1
-0.578165,-0.340922,-0.082659,0.037461,-0.232834,1
-0.606653,-0.311269,-0.096792,0.065058,-0.241571,1
-1.2402,-0.648559,-0.209975,0.138379,-0.520025,1
-0.876387,-0.487422,-0.156638,0.092865,-0.346535,1
-2.242432,-1.202211,-0.38697,0.225949,-0.908942,1
-1.033805,-0.573126,-0.186181,0.117259,-0.412608,1
-1.503444,-0.820344,-0.266309,0.162413,-0.610363,1
-1.349909,-0.723249,-0.234427,0.14019,-0.553716,1
-0.710429,-0.366738,-0.12921,0.073411,-0.311672,1
-0.241613,-0.167799,-0.067438,0.033598,-0.111244,1
0.016376,-0.106866,0.060209,0.069505,0.043333,1
-1.180182,-0.63878,-0.196444,0.127071,-0.4778,1
-0.983326,-0.523191,-0.160677,0.10488,-0.391386,1
-1.421127,-0.781343,-0.253694,0.144154,-0.602265,1
-1.191838,-0.641451,-0.20266,0.098986,-0.473136,2
-1.571897,-0.836139,-0.247648,0.175442,-0.635008,1
-1.487478,-0.800709,-0.250721,0.158741,-0.609686,1
-1.109006,-0.5971,-0.187292,0.121054,-0.456244,1
-0.838806,-0.443261,-0.135079,0.070632,-0.335596,2
-0.618687,-0.330018,-0.101148,0.065514,-0.242229,1
-0.879881,-0.45335,-0.147759,0.095423,-0.370157,1
-0.977593,-0.524118,-0.156881,0.110819,-0.395594,1
-0.86894,-0.484938,-0.127224,0.107857,-0.334401,1
-1.376686,-0.735713,-0.212493,0.157363,-0.550794,1
-0.938085,-0.516143,-0.158177,0.086489,-0.379129,1
-0.998851,-0.542011,-0.183685,0.106571,-0.411102,1
-1.060082,-0.592883,-0.178335,0.106048,-0.434948,1
-2.039802,-1.101356,-0.340603,0.221229,-0.81971,1
-1.965009,-1.051449,-0.332901,0.204482,-0.79665,1
-1.78855,-0.966462,-0.29715,0.195438,-0.71613,1
-0.530066,-0.291345,-0.092077,0.054352,-0.201154,1
-0.659985,-0.320353,-0.114702,0.061537,-0.295075,1
-0.719936,-0.387392,-0.128843,0.075826,-0.296608,1
-0.951527,-0.515684,-0.169616,0.102316,-0.384718,1
-1.989667,-1.07035,-0.323711,0.220713,-0.797751,1
-1.140866,-0.628012,-0.215537,0.117013,-0.467398,1
-1.43213,-0.773184,-0.226999,0.163432,-0.578661,1
-1.284989,-0.70646,-0.222661,0.142161,-0.512493,1
-1.130408,-0.616549,-0.203938,0.124634,-0.458686,1
-0.637196,-0.337108,-0.121487,0.050645,-0.303496,1
-1.364694,-0.734726,-0.237414,0.13788,-0.552503,1
-1.284455,-0.691569,-0.229924,0.132249,-0.523109,1
-0.840748,-0.444496,-0.152385,0.095081,-0.356101,1
-1.887928,-0.996376,-0.322199,0.197104,-0.789673,1
-1.562245,-0.834294,-0.266449,0.162706,-0.633663,1
-1.418715,-0.746797,-0.212296,0.161768,-0.575681,1
-0.784216,-0.431736,-0.154283,0.089092,-0.328851,1
-1.196299,-0.6538,-0.219923,0.128685,-0.487529,1
-1.301977,-0.68693,-0.20308,0.143006,-0.52148,1
-1.362703,-0.713734,-0.225617,0.144422,-0.562308,1
-1.427108,-0.77481,-0.252134,0.150191,-0.579662,1
-1.327395,-0.715199,-0.228913,0.142242,-0.536011,1
-1.042925,-0.570875,-0.196987,0.106365,-0.421817,1
-0.726824,-0.382625,-0.120288,0.044621,-0.285786,2
-1.170268,-0.634531,-0.218676,0.118446,-0.479015,1
-1.99325,-1.077653,-0.347764,0.208852,-0.808936,1
-1.751865,-0.948853,-0.29087,0.193048,-0.705857,1
-1.493892,-0.809828,-0.230058,0.11872,-0.612367,1
-1.729652,-0.9299,-0.295933,0.18105,-0.704742,1
-0.774642,-0.439662,-0.147345,0.081439,-0.319182,1
-1.508667,-0.811226,-0.256559,0.159081,-0.608691,1
-1.457553,-0.790501,-0.239911,0.156705,-0.576097,1
-1.372668,-0.728591,-0.221442,0.143976,-0.550391,1
-1.918569,-1.027335,-0.327695,0.194936,-0.77858,1
-2.088783,-1.120049,-0.354014,0.212835,-0.846791,1
-1.724566,-0.918123,-0.265485,0.188352,-0.685401,1
-1.666835,-0.875393,-0.271751,0.168727,-0.680764,1
-1.03203,-0.5203,-0.153576,0.100993,-0.420601,1
-1.100742,-0.599374,-0.16479,0.129115,-0.422235,1
-1.388368,-0.749205,-0.232808,0.107555,-0.550535,2
-0.860577,-0.43868,-0.121106,0.096076,-0.347153,1
-2.773689,-1.526993,-0.449755,0.280513,-1.144072,1
-0.950586,-0.523991,-0.160905,0.100036,-0.398315,1
-1.894284,-1.012374,-0.293186,0.202629,-0.748283,1
-1.075405,-0.576171,-0.167634,0.122225,-0.429345,1
-1.936462,-1.029496,-0.326127,0.19685,-0.787534,1
-0.933758,-0.488395,-0.14267,0.120802,-0.395677,1
-1.486147,-0.815843,-0.253135,0.158753,-0.588838,1
-1.607797,-0.860159,-0.255091,0.176152,-0.647273,1
-1.064886,-0.568832,-0.161064,0.117966,-0.414896,1
-1.309147,-0.710872,-0.225403,0.111982,-0.520114,2
-1.285622,-0.705236,-0.226202,0.138568,-0.509862,1
-0.988707,-0.534931,-0.179353,0.099468,-0.403298,1
-1.114447,-0.625206,-0.188959,0.125205,-0.426805,1
-1.613411,-0.882141,-0.282769,0.181607,-0.661024,1
-1.538344,-0.830717,-0.261386,0.15897,-0.619807,1
-0.949382,-0.51125,-0.138188,0.106113,-0.372208,1
-1.909012,-1.033032,-0.314843,0.209902,-0.763715,1
-0.932871,-0.509055,-0.157824,0.096828,-0.360535,1
-0.930044,-0.509469,-0.163804,0.077488,-0.367152,2
-1.680479,-0.890152,-0.276632,0.180212,-0.685785,1
-1.452782,-0.768393,-0.230405,0.154902,-0.588562,1
-0.976229,-0.535117,-0.182866,0.103498,-0.39632,1
-2.902027,-1.581593,-0.502077,0.30632,-1.168808,1
-0.714556,-0.390349,-0.142414,0.072584,-0.295509,1
-0.893648,-0.495581,-0.159646,0.1055,-0.358162,1
-1.696906,-0.907901,-0.276511,0.183028,-0.682982,1
-0.639634,-0.343131,-0.098496,0.07287,-0.251319,1
-0.873341,-0.472834,-0.131671,0.096377,-0.339284,1
-0.767156,-0.419496,-0.132151,0.085307,-0.306406,1
-1.559291,-0.84874,-0.193995,0.03243,-0.638615,1
-1.329437,-0.707161,-0.222945,0.142085,-0.540361,1
-1.15928,-0.629342,-0.195949,0.116392,-0.478175,1
-3.38033,-1.82201,-0.571336,0.358964,-1.368406,1
-0.831323,-0.456379,-0.162299,0.084573,-0.336195,1
-1.694637,-0.937393,-0.282321,0.164487,-0.701161,1
-0.980815,-0.545152,-0.189832,0.107134,-0.393936,1
-1.127495,-0.608584,-0.182779,0.129593,-0.45555,1
-1.682208,-0.898064,-0.2689,0.151705,-0.667105,2
-1.273823,-0.670507,-0.210296,0.135803,-0.51922,1
-0.744026,-0.39938,-0.140703,0.070011,-0.301638,1
-1.292032,-0.699489,-0.230244,0.134126,-0.525644,1
-0.752275,-0.403158,-0.126815,0.068911,-0.314013,1
-1.475717,-0.810656,-0.244436,0.154375,-0.57379,1
-1.687663,-0.904799,-0.285887,0.173839,-0.677839,1
-0.73041,-0.393236,-0.116028,0.078456,-0.286401,1
-1.238207,-0.662514,-0.207403,0.128313,-0.492779,1
-1.465115,-0.796826,-0.263491,0.14875,-0.589296,1
-1.845341,-0.985798,-0.310684,0.198083,-0.756527,1
-1.853227,-0.981306,-0.299819,0.191992,-0.751423,1
-1.72764,-0.940141,-0.300429,0.185415,-0.700369,1
-0.694955,-0.40535,-0.110565,0.051787,-0.3037,1
-0.749656,-0.397252,-0.144915,0.066327,-0.306722,1
-1.198615,-0.637866,-0.183788,0.129179,-0.476295,1
-0.630923,-0.347941,-0.130773,0.064562,-0.256543,1
-2.183876,-1.176591,-0.362352,0.236287,-0.880936,1
-2.056856,-1.095934,-0.331795,0.219621,-0.830407,1
-1.136224,-0.599433,-0.168204,0.128153,-0.449847,1
-0.703653,-0.396638,-0.118034,0.067964,-0.28253,1
-1.18254,-0.603382,-0.201293,0.119295,-0.500894,1
-1.631549,-0.894045,-0.292259,0.159992,-0.663879,1
-1.698197,-0.913749,-0.275911,0.188179,-0.686683,1
-1.041769,-0.576867,-0.158293,0.113573,-0.402382,1
-0.933642,-0.51834,-0.149773,0.101337,-0.361195,1
-3.067505,-1.640916,-0.508381,0.323831,-1.25303,1
-1.19468,-0.663215,-0.181598,0.133296,-0.451571,1
-2.054081,-1.109075,-0.347472,0.219044,-0.828441,1
-1.463892,-0.823007,-0.246819,0.149503,-0.613521,1
-1.622952,-0.869934,-0.283188,0.17572,-0.663186,1
-2.632162,-1.407017,-0.440627,0.270174,-1.070736,1
-1.432268,-0.767989,-0.245713,0.147883,-0.595978,1
-2.557767,-1.400504,-0.36618,0.17925,-1.031167,1
-1.060997,-0.556456,-0.163282,0.110081,-0.417272,1
-1.691598,-0.890285,-0.276537,0.18493,-0.696475,1
-1.147531,-0.610278,-0.201097,0.097324,-0.461416,1
-0.959302,-0.521607,-0.16655,0.098939,-0.377203,1
-1.213953,-0.656518,-0.208654,0.129339,-0.491515,1
-1.617393,-0.89348,-0.273728,0.146114,-0.648791,1
-1.422059,-0.768812,-0.249436,0.127739,-0.588616,1
-0.972732,-0.51791,-0.138271,0.084406,-0.405278,1
-1.766325,-0.936277,-0.30002,0.185721,-0.725295,1
-2.082671,-1.157272,-0.367289,0.222818,-0.856644,1
-1.55943,-0.852184,-0.28313,0.158306,-0.624892,1
-0.586521,-0.30998,-0.076539,0.067173,-0.21665,1
-1.944835,-1.050828,-0.342936,0.213468,-0.798462,1
-1.234545,-0.676376,-0.206489,0.127846,-0.499702,1
-1.817689,-0.966274,-0.294389,0.188727,-0.731325,1
-1.472167,-0.805345,-0.248319,0.168149,-0.598733,1
-1.435032,-0.760195,-0.246357,0.14856,-0.585411,1
-0.538858,-0.287341,-0.094661,0.055591,-0.23402,1
-1.359737,-0.727008,-0.237828,0.144107,-0.558494,1
-2.222179,-1.208307,-0.363433,0.217584,-0.898132,1
-1.553169,-0.826815,-0.249396,0.164627,-0.627558,1
-1.364967,-0.731852,-0.226145,0.14507,-0.552063,1
-2.245511,-1.191413,-0.368882,0.237602,-0.917753,1
-1.875532,-1.006037,-0.319833,0.198279,-0.763715,1
-1.145785,-0.610355,-0.202544,0.089345,-0.463062,2
-0.679956,-0.384218,-0.130026,0.063314,-0.278806,1
-1.769297,-0.962702,-0.302152,0.186911,-0.705685,1
-1.361364,-0.734735,-0.212453,0.147704,-0.544553,1
-0.867709,-0.468618,-0.161114,0.071406,-0.349227,2
-1.716273,-0.918023,-0.29018,0.185422,-0.702067,1
-1.504217,-0.794303,-0.246323,0.163449,-0.620308,1
-0.805317,-0.444512,-0.139644,0.08971,-0.328914,1
-1.313616,-0.689929,-0.21077,0.136035,-0.532982,1
-1.71036,-0.926309,-0.291196,0.172723,-0.698093,1
-1.330713,-0.731505,-0.235511,0.140476,-0.533479,1
-1.375806,-0.748687,-0.248876,0.142751,-0.557874,1
-0.496269,-0.259951,-0.094365,0.048582,-0.204966,1
